page,level,chinese,english,code
499,2,"前列腺床","prostatic bed",60.94
499,2,"视网膜(为了)","retina (for)",
499,3,"病损破坏","destruction of lesion",14.21
499,3,"撕裂修补术","repair of tear",14.31
499,3,"再附着","reattachment",14.51
499,2,"输卵管(病损)","fallopian tube (lesion)",66.61
499,3,"用于管结扎-见结扎,输卵管","for tubal ligation-see Ligation, fallopian tube",
499,2,"外阴","vulva",71.3
499,2,"阴道","vagina",70.33
499,2,"圆韧带","round ligament",69.19
499,2,"直肠(息肉)","rectum (polyp)",48.32
499,3,"根治","radical",48.31
499,2,"子宫","uterus",68.29
499,2,"子宫骶骨韧带","uterosacral ligament",69.19
499,2,"子宫颈","cervix",67.32
499,2,"子宫韧带","uterine ligament",69.19
499,1,"电切除术-另见破坏,病损,按部位","Electroresection-see also Destruction, lesion, by site",
499,2,"膀胱颈(经尿道)","bladder neck (transurethral)",57.49
499,2,"前列腺(经尿道)","prostate (transurethral)",60.29
499,2,"食管","esophagus",42.39
499,3,"内镜","endoscopic",42.33
499,2,"胃","stomach",43.49
499,3,"内镜的","endoscopic",43.41
499,1,"电休克疗法(EST)","Electroshock therapy (EST)",94.27
499,2,"亚抽搐的","subconvulsive",94.26
499,1,"电锥形切除术,子宫颈","Electroconization, cervix",67.32
499,1,"电灼疗法-另见电凝术和破坏,病损,按部位","Fulguration-see also Electrocoagulation and Destruction, lesion, by site",
499,2,"扁桃体窝","tonsillar fossa",28.7
499,2,"大肠","large intestine",45.49
499,3,"内镜的","endoscopic",45.43
499,4,"息肉切除术","polypectomy",45.42
499,2,"肛门","anus",49.39
499,3,"内镜的","endoscopic",49.31
499,2,"会阴,女性","perineum, female",71.3
499,2,"脉络膜","choroid",14.21
499,2,"尿道","urethra",58.39
499,3,"内镜的","endoscopic",58.31
499,2,"膀胱(经尿道)","bladder (transurethral)",57.49
499,3,"耻骨上","suprapubic",57.59
500,2,"皮肤","skin",86.3
500,2,"皮下组织","subcutaneous tissue",86.3
500,2,"前列腺,经尿道","prostate, transurethral",60.29
500,2,"十二指肠","duodenum",45.32
500,3,"内镜的","endoscopic",45.30
500,2,"食管的","esophagus",42.39
500,3,"内镜的","endoscopic",42.33
500,2,"视网膜","retina",14.21
500,2,"斯基恩腺(女性尿道旁腺)","Skene's gland",71.3
500,2,"外阴","vulva",71.3
500,2,"胃","stomach",43.49
500,3,"内镜的","endoscopic",43.41
500,2,"腺样增殖体窝","adenoid fossa",28.7
500,2,"小肠NEC","small intestine NEC",45.34
500,3,"十二指肠","duodenum",45.32
500,4,"内镜的","endoscopic",45.30
500,2,"阴茎","penis",64.2
500,2,"阴囊","scrotum",61.3
500,2,"直肠","rectum",48.32
500,3,"根治性","radical",48.31
500,1,"电子绑腿","Electronic gaiter",93.59
