page,level,chinese,english,code
769,3,"骨髓 NEC","marrow NEC",41.98
769,3,"颅骨 NEC","skull NEC",02.99
769,3,"面","facial",76.99
769,3,"损伤 NEC-见亚目","injury NEC-see subcategory",79.9
769,2,"古德鲍尔(阴道)","Goodall-Power (vagina)",70.4
769,2,"关节(囊)(韧带)(结构) NEC","joint (capsule) (ligament) (structure) NEC",81.99
769,3,"面的 NEC","facial NEC",76.99
769,2,"过滤(用于青光眼)","filtering (for glaucoma)",12.79
769,3,"伴虹膜切除术","with iridectomy",12.65
769,2,"哈策(输尿管肾囊肿吻合术)","Hutch (ureteroneocystostomy)",56.74
769,2,"哈格纳(附睾切开术)","Hagner (epididymotomy)",63.92
769,2,"哈里逊理查德森(阴道悬吊术)","Harrison-Richardson (vaginal suspension)",70.77
769,3,"伴移植物或假体","with graft or prosthesis",70.78
769,2,"哈特曼-见结肠切除术,按部位","Hartmann-see Colectomy, by site",
769,2,"海比尼特-伊登(肩关节盂骨阻塞)","Hybinette-eden (glenoid bone block)",78.01
769,2,"海勒(食管肌切开术)","Heller (esophagomyotomy)",42.7
769,2,"海曼(软组织松解用于畸形足)","Heyman (soft tissue release for clubfoot)",83.84
769,2,"海曼-赫顿(-斯卓尔)(内翻跖矫正术)","Heyman-Herndon (-Strong) (correction of metatarsus varus)",80.48
769,2,"海拿克-米库利茨(幽门成形术)-见亚目","Heineke-Mikulicz (pyloroplasty)-see subcategory",44.2
769,2,"海因(睫状体分离术)","Heine (cyclodialysis)",12.55
769,2,"汉普顿(小肠与直肠残端吻合术)","Hampton (anastomosis small intestine to rectal stump)",45.92
769,2,"豪塞","Hauser",
769,3,"髌骨稳定术","stabilization of patella",81.44
769,3,"跟腱切断术","achillotenotomy",83.11
769,3,"踇囊肿切除术伴内收肌腱移植术","bunionectomy with adductor tendon transfer",77.53
769,2,"颌下腺或管 NEC","submaxillary gland or duct NEC",26.99
769,2,"赫斯特伦(迷行肾血管移植)","Hellstrom (transplantation of aberrant renal vessel)",39.55
769,2,"黑-葛若夫斯(前交叉韧带重建术)","Hey-Groves (reconstruction of anterior cruciate ligament)",81.45
769,2,"黑加(会阴缝合术)","Hegar (perineorrhaphy)",71.79
769,2,"黑氏(足截断术)","Hey (amputation of foot)",84.12
769,2,"亨利(空肠转位)","Henley (jejunal transposition)",43.81
769,2,"横膈 NEC","diaphragm NEC",34.89
769,2,"虹膜 NEC","iris NEC",12.97
770,3,"嵌顿术","inclusion",12.63
770,2,"喉 NEC","larynx NEC",31.98
770,2,"后房(眼) NEC","posterior chamber (eye) NEC",14.9
770,2,"后推(腭裂修补术)","push-back (cleft palate repair)",27.62
770,2,"呼吸(管道) NEC","respiratory (tract) NEC",33.99
770,2,"怀特(跟腱延长术,经不完全的腱切断术)","White (lengthening of tendo calcaneus by incomplete tenotomy)",83.11
770,2,"怀特黑德","Whitehead",
770,3,"舌截除术,根治性","glossectomy, radical",25.4
770,3,"痔切除术","hemorrhoidectomy",49.46
770,2,"回肠 NEC","ileum NEC",46.99
770,2,"回肠襻","ileal loop",56.51
770,2,"惠勒","Wheeler",
770,3,"减半操作(眼睑)","halving procedure (eyelid)",08.24
770,3,"睑内翻修补术","entropion repair",08.44
