page,level,chinese,english,code
434,3,"伴组织粘连","with tissue adhesive",86.59
434,2,"肾盂造口术","pyelostomy,pelviostomy",55.82
434,2,"肾造口术","nephrostomy",55.82
434,2,"十二指肠造口术","duodenostomy",46.51
434,2,"食管造口术","esophagostomy",42.83
434,2,"输尿管造口术","ureterostomy",56.83
434,2,"撕裂—另见缝合,按部位","laceration-see also Suture, by site",
434,3,"肝","liver",50.61
434,2,"胃空肠吻合术","gastrojejunostomy",44.5
434,2,"胃十二指肠吻合术","gastroduodenostomy",44.5
434,2,"胃造口术","gastrostomy",44.62
434,2,"纤维环","anulus fibrosus",80.54
434,3,"伴移植物或假体","with graft or prosthesis",80.53
434,2,"消化性溃疡(出血)(穿孔)","peptic ulcer (bleeding) (perforated)",44.40
434,2,"心内膜垫缺损—另见修补术,心内膜垫缺损","endocardial cushion defect-see also Repair, endocardial cushion defect",35.73
434,2,"胸廓造口术","thoracostomy",34.72
434,2,"血管的","vascular",
434,3,"经皮穿刺—省略编码","percutaneous puncture-omit code",
434,2,"乙状结肠造口术","sigmoidostomy",46.52
434,2,"阴道","vagina",70.8
434,2,"造口","stoma",
434,3,"肠","intestine",46.50
434,4,"大的","large",46.52
434,4,"小的","small",46.51
434,3,"胆管","bile duct",51.79
434,3,"胆囊","gallbladder",51.92
434,3,"胆总管","common duct",51.72
434,3,"肝管","hepatic duct",51.79
434,3,"喉","larynx",31.62
434,3,"尿道","urethra",58.42
434,3,"膀胱","bladder",57.82
434,3,"气管","trachea",31.72
434,3,"肾","kidney",55.82
434,3,"食管","esophagus",42.83
434,3,"输尿管","ureter",56.83
434,3,"胃","stomach",44.62
434,3,"胸","thorax",34.72
434,3,"支气管","bronchus",33.42
434,3,"直肠","rectum",48.72
434,2,"掌裂","palmar cleft",82.82
434,2,"支气管造口术","bronchostomy",33.42
435,2,"直肠造口术","rectostomy,proctostomy",48.72
435,2,"主动脉肺动脉开窗术(瘘)","aorticopulmonary fenestration (fistula)",39.59
435,2,"椎间盘环","annular disc",80.54
435,3,"伴移植物或假体","with graft or prosthesis",80.53
435,1,"闭塞","Occlusion",
435,2,"动脉","artery",
435,3,"通过结扎—见结扎,动脉","by ligation-see Ligation, artery",
435,3,"通过栓塞—见栓塞,动脉","by embolization-see Embolization, artery",
435,3,"通过血管内入路—见栓塞,动脉","by endovascular approach-see Embolization, artery",
435,2,"动脉导管未闭(PDA)","patent ductus arteriosus (PDA)",38.85
435,2,"静脉","vein",
435,3,"通过结扎—见结扎,静脉","by ligation-see Ligation, vein",
435,3,"通过栓塞—见栓塞,静脉","by embolization-see Embolization, vein",
435,3,"通过血管内入路—见栓塞,静脉","by endovascular approach-see Embolization, vein",
435,2,"腔静脉(外科手术的)","vena cava (surgical)",38.7
435,2,"输卵管—见结扎,输卵管","fallopian tube-see Ligation, fallopian tube",
