page,level,chinese,english,code
799,2,"虹膜粘连(后)","synechiae (posterior)",12.33
799,3,"前的(伴空气或液体注射)","anterior (with injection of air or liquid)",12.32
799,2,"粘连","adhesions",
799,3,"鼻,鼻","nose, nasal",21.91
799,3,"鼻后孔(鼻咽的)","choanae (nasopharynx)",29.54
799,3,"鼻咽的","nasopharynx",29.54
799,3,"玻璃体(后入路)","vitreous (posterior approach)",14.74
799,4,"前入路","anterior approach",14.73
799,3,"肠","intestines",54.59
799,4,"腹腔镜的","laparoscopic",54.51
799,3,"胆道","biliary tract",54.59
799,4,"腹腔镜的","laparoscopic",54.51
799,3,"胆囊","gallbladder",54.59
799,4,"腹腔镜的","laparoscopic",54.51
799,3,"动脉静脉神经束","artery-vein-nerve bundle",39.91
799,3,"肺(用于肺萎陷)","lung (for collapse of lung)",33.39
799,3,"腹的","abdominal",54.59
799,4,"腹腔镜的","laparoscopic",54.51
799,3,"腹膜(骨盆)","peritoneum (pelvic)",54.59
799,4,"腹腔镜的","laparoscopic",54.51
799,3,"肝","liver",54.59
799,4,"腹腔镜的","laparoscopic",54.51
799,3,"骨-见亚目","bone-see subcategory",78.4
799,3,"骨盆","pelvic",54.59
799,4,"腹腔镜的","laparoscopic",54.51
799,3,"关节(囊)(结构)-另见切断,关节囊","joint (capsule) (structure)-see also Division, joint capsule",80.40
799,3,"关节软骨","cartilage of joint",93.26
799,3,"虹膜(后的)","iris (posterior)",12.33
799,4,"前的","anterior",12.32
799,3,"喉","larynx",31.92
799,3,"会阴的(女性)","perineal (female)",71.01
799,3,"肌肉","muscle",83.91
799,4,"经伸长或处理","by stretching or manipulation",93.27
799,4,"手","hand",82.91
799,5,"经伸长或处理","by stretching or manipulation",93.26
800,3,"眼外","extraocular",15.7
800,3,"脊髓的(索)(脑膜)(神经根)","spinal (cord) (meninges) (nerve roots)",03.6
800,3,"腱","tendon",83.91
800,4,"经伸长或处理","by stretching or manipulation",93.27
800,4,"手","hand",82.91
800,5,"经伸长或处理","by stretching or manipulation",93.26
800,3,"角膜玻璃体","corneovitreal",12.34
800,3,"结膜","conjunctiva",10.5
800,3,"筋膜","fascia",83.91
800,4,"手","hand",82.91
800,5,"经伸长或处理","by stretching or manipulation",93.26
800,3,"精索","spermatic cord",63.94
800,3,"阑尾的","appendiceal",54.59
800,4,"腹腔镜的","laparoscopic",54.51
800,3,"卵巢","ovary",65.89
800,4,"腹腔镜的","laparoscopic",65.81
800,3,"脑膜(脊髓的)","meninges (spinal)",03.6
800,4,"皮质的","cortical",02.91
800,3,"黏液囊","bursa",83.91
800,4,"经伸长或处理","by stretching or manipulation",93.28
800,4,"手","hand",82.91
800,3,"尿道(腔内)","urethra (intraluminal)",58.5
800,3,"膀胱(颈)(腔内)","bladder (neck) (intraluminal)",57.12
800,4,"经尿道的","transurethral",57.41
800,5,"外部的","external",59.11
800,5,"腹腔镜的","laparoscopic",59.12
800,3,"膀胱周围的","perivesical",59.11
800,4,"腹腔镜的","laparoscopic",59.12
800,3,"脾","spleen",54.59
800,4,"腹腔镜的","laparoscopic",54.51
800,3,"皮质的(脑)","cortical (brain)",02.91
800,3,"气管","trachea",31.92
800,3,"舌","tongue",25.93
800,3,"神经(周围的)NEC","nerve (peripheral) NEC",04.49
800,4,"根,脊髓的","roots, spinal",03.6
800,4,"颅的NEC","cranial NEC",04.42
800,4,"三叉的","trigeminal",04.41
800,3,"神经节(周围的)NEC","ganglion (peripheral) NEC",04.49
800,4,"颅的NEC","cranial NEC",04.42
800,3,"肾","kidney",59.02
800,4,"腹腔镜的","laparoscopic",59.03
801,3,"肾周围的","perirenal",59.02
801,4,"腹腔镜的","laparoscopic",59.03
801,3,"手","hand",82.91
801,4,"经伸长或处理","by stretching or manipulation",93.26
801,3,"输卵管","fallopian tube",65.89
801,4,"腹腔镜的","laparoscopic",65.81
801,3,"输卵管卵巢","tubo-ovarian",65.89
801,4,"腹腔镜的","laparoscopic",65.81
801,3,"输尿管","ureter",59.02
801,4,"一伴输尿管松解或复位","with freeing or repositioning of ureter",59.02
801,5,"腹腔镜的","laparoscopic",59.03
801,5,"腔内的","intraluminal",56.81
801,4,"输尿管周围的","periureteral",59.02
801,5,"腹腔镜的","laparoscopic",59.03
801,3,"外阴","vulva",71.01
801,3,"心包","pericardium",37.12
801,3,"心脏","heart",37.10
801,3,"胸","thorax",34.99
801,3,"胸壁","chest wall",33.99
801,3,"胸膜(用于肺萎陷)","pleura (for collapse of lung)",33.39
801,3,"血管","blood vessels",39.91
801,3,"眼肌","eye muscle, ocular muscle",15.7
801,3,"眼睑","eyelid",08.09
801,4,"和结膜","and conjunctiva",10.5
801,3,"眼外肌","extraocular muscle",15.7
801,3,"咽","pharynx",29.54
801,3,"咽鼓管","Eustachian tube",20.8
801,3,"阴唇(外阴)","labia (vulva)",71.01
801,3,"阴道(腔内)","vagina (intraluminal)",70.13
801,3,"阴茎","penile",64.93
801,3,"直肠周围的","perirectal",48.81
801,3,"中耳","middle ear",20.23
