page,level,chinese,english,code
859,6,"坐骨直肠的","ischiorectal",53.9
859,6,"坐骨直肠窝的","ischiatic",53.9
859,6,"伤口(皮肤)(不作移植)","wound (skin) (without graft)",86.59
859,6,"白内障术后裂开(角膜)","postcataract dehiscence (corneal)",11.52
859,6,"腹壁","abdominal wall",54.63
859,7,"裂开","dehiscence",54.61
859,5,"舌 NEC","tongue NEC",25.59
859,5,"神经(颅的)(周围的) NEC","nerve (cranial) (peripheral) NEC",04.79
859,6,"陈旧性损伤","old injury",04.76
859,6,"交感神经","sympathetic",05.81
859,6,"修复术","revision",04.75
859,5,"肾 NEC","kidney NEC",55.89
859,5,"肾上腺","adrenal gland",07.44
859,5,"食管,食管 NEC","esophagus, esophageal NEC",42.89
859,6,"瘘 NEC","fistula NEC",42.84
859,6,"狭窄","stricture",42.85
859,5,"室间隔","ventricular septal defect",35.72
859,6,"合并瓣膜修补术和心房间隔缺损-见修补术,心内膜垫缺损","combined with repair of valvular and atrial septal defects-see Repair, endocardial cushion defect",
859,6,"全部修补术","in total repair of",
859,7,"动脉干","truncus arteriosus",35.83
859,7,"法洛四联症","tetralogy of Fallot",35.81
859,6,"用","with",
859,7,"假体(开放性心脏技术)","prosthesis (open heart technique)",35.53
859,7,"闭合性心脏技术","closed heart technique",35.55
859,7,"法洛四联症全部修补术","in total repair of tetralogy of Fallot",35.81
859,7,"组织移植","tissue graft",35.62
859,5,"视网膜,视网膜的","retina, retinal",
859,6,"撕裂或缺损","tear or defect",14.39
859,7,"通过","by",
859,8,"光凝术","photocoagulation",14.35
859,9,"激光","laser",14.34
859,9,"氙弧光","xenon arc",14.33
859,8,"冷冻疗法","cryotherapy",14.32
859,8,"透热疗法","diathermy",14.31
859,6,"脱离","detachment",14.59
859,7,"通过","by",
859,8,"巩膜环扎术-另见环扎术,巩膜的","scleral buckling-see also Buckling, scleral",14.49
860,8,"光凝术","photocoagulation",14.55
860,9,"激光","laser",14.54
860,9,"氙弧光","xenon arc",14.53
860,8,"冷冻疗法","cryotherapy",14.52
