page,level,chinese,english,code
834,1,"心包固定术","Cardiopericardiopexy",36.39
834,1,"心包切除术","Pericardiectomy",37.31
834,1,"心包切开术","Pericardiotomy",37.12
834,1,"心包松解术","Pericardiolysis",37.12
834,1,"心包造口术(导管)","Pericardiostomy (tube)",37.12
834,1,"心冲击描记法","Ballistocardiography",89.59
834,1,"心的","Cardiac",
834,2,"按摩(外)(闭合性胸)","massage (external) (closed chest)",99.63
834,2,"开胸","open chest",37.91
834,2,"标测图","mapping",37.27
834,2,"再训练","retraining",93.36
834,1,"心电图(具有12个或更多个导联)","Electrocardiogram (with 12 or more leads)",89.52
834,2,"伴心电向量图","with vectorcardiogram",89.53
834,2,"节律(用一到三个导联)","rhythm (with one to three leads)",89.51
834,2,"胎儿(头皮),宫内","fetal (scalp), intrauterine",75.32
834,1,"心电向量图(VCG)(伴 ECG)","Vectorcardiogram (VCG) (with ECG)",89.53
834,1,"心动描记术—另见心血管造影术","Cardiography-see also Angiocardiography",88.50
834,1,"心房成形术 NEC","Atrioplasty NEC",37.99
834,2,"隔(心脏) NEC","septum (heart) NEC",35.71
834,2,"合并瓣膜修补术和室间隔缺损—见修补术,心内膜垫缺损","combined with repair of valvular and ventricular septal defects-see Repair, endocardial cushion defect",
834,1,"心房脑室吻合术(脑-心脏)","Atrioventriculostomy (cerebral-heart)",02.32
834,1,"心房切开术","Atriotomy",37.11
834,1,"心肺固定术","Cardiopneumopexy",36.39
834,1,"心复率术(外部)","Cardioversion (external)",99.62
834,2,"心房","atrial",99.61
834,1,"心肌缝合术","Cardiorrhaphy",37.49
834,1,"心肌固定术","Cardiomyopexy",36.39
834,1,"心肌切除术(梗死部位)","Myocardiectomy (infarcted area)",37.33
834,1,"心肌切开术","Myocardiotomy",37.11
834,1,"心尖心电图(伴 ECG 导联)","Apexcardiogram (with ECG lead)",89.57
834,1,"心理剧疗法","Psychodrama",94.43
834,1,"心麻痹","Cardioplegia",39.63
834,1,"心脾固定术","Cardiosplenopexy",36.39
834,1,"心切开术(探查术)","Cardiotomy (exploratory)",37.11
834,1,"心室切除术,心脏","Ventriculectomy, heart",
834,2,"部分的","partial",37.35
834,1,"心室心肌切开术","Ventriculomyocardiotomy",37.11
835,1,"心松离术","Cardioschisis",37.12
835,1,"心外膜切除术","Epicardiectomy",36.39
835,1,"心血管荧光电影照相术—另见心血管造影术","Cineangiocardiography-see also Angiocardiography",88.50
835,1,"心血管造影术(选择性)","Angiocardiography (selective)",88.50
835,2,"SPY(术间造影系统),冠状动脉","SPY, coronary",88.59
835,2,"二氧化碳(负对比)","carbon dioxide (negative contrast)",88.58
835,2,"腔静脉(下)(上)","vena cava (inferior) (superior)",88.51
835,2,"手术中冠状动脉荧光血管","intra-operative coronary fluorescence vascular",88.59
835,2,"右心(心房)(肺动脉瓣膜)(心室)(心室流出道)","right heart (atrium) (pulmonary valve) (ventricle) (ventricular outflow tract)",88.52
835,3,"伴左心","combined with left heart",88.54
835,2,"左心(主动脉瓣膜)(心房)(心室)(心室流出道)","left heart (aortic valve) (atrium) (ventricle) (ventricular outflow tract)",88.53
835,3,"伴右心","combined with right heart",88.54
835,2,"左心和右心联合的","combined right and left heart",88.54
835,1,"心音图,伴 ECG 导联","Phonocardiogram, with ECG lead",89.55
835,1,"心脏瓣膜二尖化","Bicuspidization of heart valve",35.10
835,2,"二尖瓣的","mitral",35.12
835,2,"主动脉的","aortic",35.11
835,1,"心脏穿刺术","Cardiocentesis",37.0
835,1,"心脏松解术","Cardiolysis",37.10
835,1,"心脏网膜固定术","Cardio-omentopexy",36.39
835,1,"心脏支持装置(CSD)","Cardiac support device (CSD)",37.41
835,1,"形成","Formation",
835,2,"并趾(手指)(趾)","syndactyly (finger) (toe)",86.89
835,2,"窗","window",
835,3,"心包的","pericardial",37.12
835,3,"胸膜的(为了引流)","pleural (for drainage)",34.09
835,4,"胸腔镜的","thoracoscopic",34.06
835,2,"动静脉瘘(用于肾透析)(周围的)(分流)","arteriovenous fistula (for kidney dialysis) (peripheral) (shunt)",39.27
835,3,"外部套管","external cannula",39.93
835,2,"反向胃管(胸内)(胸骨后)","reversed gastric tube (intrathoracic) (retrosternal)",42.58
835,3,"胸骨前或胸前的","antesternal or antethoracic",42.68
835,2,"分流","shunt",
835,3,"动静脉的","arteriovenous",39.93
835,3,"腹静脉的","abdominovenous",54.94
835,3,"腹腔颈静脉的","peritoneojugular",54.94
835,3,"腹腔血管的","peritoneo-vascular",54.94
836,3,"经颈静脉肝内门体分流术(TIPS)","transjugular intrahepatic portosystemic (TIPS)",39.1
836,3,"胸膜腹膜的","pleuroperitoneal",34.05
836,3,"肛门,人工—另见结肠造口术","anus, artificial-see Colostomy",
836,3,"回肠造口术—另见回肠造口术","ileostomy-see Ileostomy",
836,3,"空肠造口术","jejunostomy",46.39
836,4,"经皮(内镜)(PEJ)","percutaneous (endoscopic) (PEJ)",46.32
836,3,"十二指肠造口术","duodenostomy",46.39
