page,level,chinese,english,code
794,3,"伴骨折复位-见复位,骨折","with fracture-reduction-see Reduction, fracture",
794,3,"牙矫形","orthodontic",24.7
794,1,"栓塞(经导管)","Embolization (transcatheter)",
794,2,"AVM,颅内,血管内入路","AVM, intracranial, endovascular approach",39.72
794,2,"动静脉瘘","arteriovenous fistula",39.53
794,3,"血管内的","endovascular",39.72
794,2,"动脉(选择性)","artery (selective)",38.80
794,3,"腹的NEC","abdominal NEC",38.86
794,3,"肾(经导管)","renal (transcatheter)",38.86
794,3,"十二指肠的(经导管)","duodenal (transcatheter)",44.44
794,3,"胃的(经导管)","gastric (transcatheter)",44.44
794,2,"经","by",
794,3,"经皮经导管输注","percutaneous transcatheter infusion",99.29
794,3,"血管内入路","endovascular approach",39.79
794,4,"部分闭合(球囊)(暂时性)","partial occlusion (balloon) (temporary)",39.77
794,4,"头和颈血管","head and neck vessels",39.72
794,4,"裸弹簧圈","bare coils",39.75
794,4,"生物活性弹簧圈","bioactive coils",39.76
794,3,"颅内的NEC","intracranial NEC",38.81
794,3,"上肢","upper limb",38.83
794,3,"肾(经导管)","renal (transcatheter)",38.86
794,3,"十二指肠的(经导管)","duodenal (transcatheter)",44.44
794,3,"头和颈NEC","head and neck NEC",38.82
794,3,"胃的(经导管)","gastric (transcatheter)",44.44
794,3,"下肢","lower limb",38.88
794,3,"胸NEC","thoracic NEC",38.85
794,3,"主动脉(弓)(升)(降)","aorta (arch) (ascending) (descending)",38.84
794,3,"暂时性治疗血管内的(球囊)(部分闭合)","temporary therapeutic endovascular (balloon) (partial occlusion)",39.77
794,2,"子宫(明胶海绵)(明胶海绵)(微球体)(PVA)(球形栓子)(无弹簧圈)","uterine (gelatin sponge) (gelfoam) (microspheres) (PVA) (spherical embolics) (without coil(s))",68.25
794,2,"化学物质栓塞术","chemoembolization",99.25
794,2,"颈动静脉瘘","carotid cavernous fistula",39.53
794,2,"静脉(选择性)","vein (selective)",38.80
794,3,"腹的NEC","abdominal NEC",38.87
