page,level,chinese,english,code
744,1,"Slocum 手术(鹅足移植术)","Slocum operation (pes anserinus transfer)",81.47
744,1,"Sluder 手术(扁桃体切除术)","Sluder operation (tonsillectomy)",28.2
744,1,"Smith-Peterson 手术(桡腕关节固定术)","Smith-Peterson operation (radiocarpal arthrodesis)",81.25
744,1,"Smith 手术(下颌骨开放性骨切开术)","Smith operation (open osteotomy of mandible)",76.62
744,1,"Smithwick 手术(交感神经切除术)","Smithwick operation (sympathectomy)",05.29
744,1,"Soave 手术(直肠内拖出)","Soave operation (endorectal pull-through)",48.41
744,1,"Sonneberg 手术(下、上颌神经切除术)","Sonneberg operation (inferior maxillary neurectomy)",04.07
744,1,"Sorondo-Ferre 手术(后肢截断术)","Sorondo-Ferre operation (hindquarter amputation)",84.19
744,1,"Soutter 手术(髂嵴筋膜切开术)","Soutter operation (iliac crest fasciotomy)",83.14
744,1,"Spaulding-Richardson 手术(子宫悬吊术)","Spaulding-Richardson operation (uterine suspension)",69.22
744,1,"Spinelli 手术(内翻子宫矫正术)","Spinelli operation (correction of inverted uterus)",75.93
744,1,"Spivack 手术(永久性胃造口术)","Spivack operation (permanent gastrostomy)",43.19
744,1,"Ssabanejew-Frank 手术(永久性胃造口术)","Ssabanejew-Frank operation (permanent gastrostomy)",43.19
744,1,"Stacke 手术(单纯乳突切除术)","Stacke operation (simple mastoidectomy)",20.41
744,1,"Stallard 手术(结膜泪囊吻合术)","Stallard operation (conjunctivocystorhinostomy)",09.82
744,2,"伴管或支架插入","with insertion of tube or stent",09.83
744,1,"Stamm(-Kader)手术(暂时性胃造口术)","Stamm (-Kader) operation (temporary gastrostomy)",43.19
744,1,"STARR(吻合器经肛门直肠切除)","STARR (stapled transanal rectal resection)",48.74
744,1,"StaXx® FX 结构性椎体后凸成形术治疗系统","StaXx® FX Structural Kyphoplasty System",81.66
744,1,"Steinberg 手术","Steinberg operation",44.5
744,1,"Steindler 手术","Steindler operation",
744,2,"肌肉转移术","muscle transfer",83.77
744,2,"筋膜剥脱术(用于弓形足畸形)","fascia stripping (for cavus deformity)",83.14
744,2,"曲肌成形术(肘)","flexorplasty (elbow)",83.77
745,1,"Stewart 手术(肾折叠术伴肾盂成形术)","Stewart operation (renal plication with pyeloplasty)",55.87
745,1,"Stone 手术(肛门成形术)","Stone operation (anoplasty)",49.79
745,1,"Strassman 手术(子宫成形术)","Strassman operation (metroplasty)",69.49
745,1,"Strayer 手术(腓肠肌退缩术)","Strayer operation (gastrocnemius recession)",83.72
745,1,"Stromeyer-Little 手术(肝切开术)","Stromeyer-Little operation (hepatotomy)",50.0
745,1,"Strong 手术(腹动脉松解)","Strong operation (unbridling of celiac artery axis)",39.91
745,1,"Stryker 框架","Stryker frame",93.59
745,1,"Sturmdorf 手术(子宫颈锥形切除术)","Sturmdorf operation (conization of cervix)",67.2
745,1,"Summerskill 手术(泪囊鼻腔造口术经插管法)","Summerskill operation (dacryocystorhinostomy by intubation)",09.81
745,1,"Surmay 手术(空肠造口术)","Surmay operation (jejunostomy)",46.39
745,1,"Sweep 术,前虹膜","Sweep, anterior iris",12.97
745,1,"Swenson 手术","Swenson operation",
745,2,"膀胱再建造术","bladder reconstruction",57.87
745,2,"直肠切除术","proctectomy",48.49
745,1,"Swinney 手术(尿道再建造术)","Swinney operation (urethral reconstruction)",58.46
745,1,"Syme 手术","Syme operation",
745,2,"经胫骨和腓骨的踝骨踝关节截断术","ankle amputation through malleoli of tibia and fibula",84.14
745,2,"尿道切开术,外部","urethrotomy, external",58.0
745,1,"撒尔手术一见 Thal 手术","撒尔手术-see Thal operation",
745,1,"撒粉法","Poudrage",
745,2,"心包内","intrapericardial",36.39
745,2,"胸膜的","pleural",34.6
745,1,"萨登-布鲁克斯手术一见 SeddonBrooks 手术","萨登-布鲁克斯手术-see Seddon-Brooks operation",
745,1,"萨-弗手术一见 Ssabanejew-Frank 手术","萨-弗手术-see Ssabanejew-Frank operation",
745,1,"萨默斯基尔手术一见 Summerskill 手术","萨默斯基尔手术-see Summerskill operation",
745,1,"腮腺切除术","Parotidectomy",26.30
745,2,"部分的","partial",26.31
745,2,"根治性","radical",26.32
745,2,"完全的","complete",26.32
745,1,"塞弗手术一见 Sever 手术","塞弗手术-see Sever operation",
745,1,"塞米施手术一见 Saemisch 手术","塞米施手术-see Saemisch operation",
745,1,"塞姆手术一见 Semb 手术","塞姆手术-see Semb operation",
745,1,"塞姆手术一见 Syme 手术","塞姆手术-see Syme operation",
746,1,"塞西尔手术一见 Cecil 手术","塞西尔手术-see Cecil operation",
746,1,"三关节固定术","Triple arthrodesis",81.12
746,1,"扫描,扫描","Scan, scanning",
746,2,"C. A. T.(计算机轴向 X 线断层摄影术)","C. A. T. (computerized axial tomography)",88.38
746,3,"伴计算机辅助手术(CAS)","with computer assisted surgery (CAS)",00.31
746,3,"腹","abdomen",88.01
746,3,"骨,骨骼","bone,skeletal",88.38
746,4,"矿物质密度","mineral density",88.98
746,3,"冠状动脉","coronary",87.41
746,3,"脑","brain",87.03
746,3,"肾","kidney",87.71
746,3,"头","head",87.03
746,3,"心的","cardiac",87.41
746,3,"胸","thorax",87.41
746,2,"C. T.一见扫描,C. A. T.","C. T.-see Scan, C. A. T.",
746,2,"MUGA(放射核素检查)一见扫描,放射性核素","MUGA (multiple gated acquisition)-see Scan, radioisotope",
746,2,"放射性核素","radioisotope",
746,3,"肠","bowel,intestine",92.04
746,3,"垂体","pituitary",92.11
746,3,"蛋白结合碘","protein-bound iodine",92.01
746,3,"碘131","iodine-131",92.01
746,3,"放射性碘吸收","radio-iodine uptake",92.01
746,3,"肺","lung",92.15
746,3,"肺动脉","pulmonary",92.15
746,3,"肝","liver",92.02
746,3,"骨","bone",92.14
746,4,"骨髓","marrow",92.05
746,3,"甲状旁腺","parathyroid",92.13
746,3,"甲状腺","thyroid",92.01
746,3,"淋巴系统","lymphatic system",92.16
746,3,"脑的","cerebral",92.11
746,3,"脾","spleen",92.05
746,3,"全身","total body",92.18
746,3,"肾","kidney",92.03
746,3,"肾的","renal",92.03
746,3,"肾上腺","adrenal",92.09
746,3,"胎盘","placenta",92.17
746,3,"特指部位 NEC","specified site NEC",92.19
746,3,"头 NEC","head NEC",92.12
747,3,"胃肠的","gastrointestinal",92.04
747,3,"心肌梗死","myocardial infarction",92.05
747,3,"心输出量","cardiac output",92.05
747,3,"心血管的","cardiovascular",92.05
747,3,"血液循环时间","circulation time",92.05
747,3,"眼","eye",95.16
747,3,"胰腺的","pancreatic",92.04
747,3,"造血器官的","hematopoietic",92.05
747,3,"子宫","uterus",92.19
747,3,"肝","liver",92.02
747,2,"计算机轴向 X 线断层摄影术(C. A. T.)一另见扫描,C. A. T.","computerized axial tomography (C. A. T.)-see also Scan, C. A. T.",88.38
747,2,"镓一见扫描,放射性核素","gallium-see Scan, radioisotope",
747,2,"热的一见热象图术","thermal-see Thermography",
747,2,"肾","renal",92.03
747,2,"正子 X 线断层摄影术(PET)一见扫描,放射性核素","positron emission tomography (PET)-see Scan, radioisotope",
747,1,"瑟梅手术一见 Surmay 手术","瑟梅手术-see Surmay operation",
747,1,"森宁手术一见 Senning 手术","森宁手术-see Senning operation",
747,1,"沙拉尔德手术一见 Sharrard 手术","沙拉尔德手术-see Sharrard operation",
747,1,"沙伊手术一见 Scheie 手术","沙伊手术-see Scheie operation",
747,1,"筛窦切除术","Ethmoidectomy",22.63
747,1,"筛窦切开术","Ethmoidotomy",22.51
