page,level,chinese,english,code
444,3,"网膜","omentum",54.29
444,3,"胃，胃的","stomach, gastric",44.19
444,3,"涎腺或管","salivary gland or duct",26.19
444,3,"腺样增殖体","adenoid",28.19
444,3,"心包","pericardium",37.29
444,3,"心脏","heart",37.29
444,3,"胸","thorax",34.28
444,3,"胸壁","chest wall",34.28
444,3,"胸导管","thoracic duct",40.19
444,3,"胸膜","pleura",34.28
444,3,"胸腺","thymus",07.19
444,3,"悬雍垂","uvula",27.29
444,3,"血管（任何部位）","blood vessel (any site)",38.29
444,3,"牙，牙的","tooth, dental",24.19
444,3,"牙齿矫形","orthodontic",24.19
444,3,"牙龈","gum",24.19
444,3,"牙槽","alveolus",24.19
444,3,"眼，眼的","eye, ocular",16.29
444,4,"后房","posterior chamber",14.19
444,4,"前房","anterior chamber",12.29
444,4,"肌肉","muscle",15.09
444,3,"眼睑","eyelid",08.19
444,3,"眼科学的","ophthalmologic",16.29
444,3,"眼球","eyeball",16.29
444,3,"眼外肌或腱","extraocular muscle or tendon",15.09
444,3,"咽","pharynx",29.19
444,3,"羊膜","amnion",75.35
444,3,"胰","pancreas",52.19
444,3,"乙状","sigmoid",45.28
444,3,"阴唇","labia",71.19
444,3,"阴道","vagina",70.29
444,3,"阴蒂","clitoris",71.19
444,3,"阴茎","penis",64.19
444,3,"阴囊","scrotum",61.19
444,3,"支气管","bronchus",33.29
444,3,"直肠","rectum",48.29
444,3,"直肠乙状结肠","rectosigmoid",48.29
444,3,"直肠周围组织","perirectal tissue",48.29
444,3,"直肠子宫陷凹","cul-de-sac",70.29
444,3,"指甲","nail",86.19
444,3,"眦","canthus",08.19
444,3,"子宫和支持结构","uterus and supporting structures",68.19
445,3,"子宫颈","cervix",67.19
445,3,"纵隔","mediastinum",34.29
445,1,"测定","Determination",
445,2,"肺活量","vital capacity (pulmonary)",89.37
445,2,"精神状态（临床的）（法医学的）（精神病学的）NEC","mental status (clinical) (medicolegal) (psychiatric) NEC",94.11
445,3,"心理学的 NEC","psychologic NEC",94.09
445,1,"测量","Measurement",
445,2,"奥狄括约肌压","sphincter of Oddi pressure",51.15
445,2,"动脉血气","arterial blood gases",89.65
445,3,"基础代谢率（BMR）","basal metabolic rate (BMR)",89.39
445,3,"血气","blood gases",
445,4,"动脉","arterial",89.65
445,5,"连续性动脉内","continuous intra-arterial",89.60
445,4,"静脉","venous",89.66
445,2,"肺活量（肺动脉）","vital capacity, lung volume (pulmonary)",89.37
445,2,"肺气道流量，内镜的","pulmonary airway flow, endoscopic",33.72
445,2,"肝门静脉压","porto venous pressure",89.62
445,2,"冠脉血流","coronary blood flow",89.69
445,3,"血管内压力测量","intravascular pressure measurement",00.59
445,3,"血流储备分数（FFR）","fractional flow reserve (FFR)",00.59
445,2,"呼吸 NEC","respiratory NEC",89.38
445,2,"混合静脉血气","mixed venous blood gases",89.66
445,2,"解剖学的 NEC","anatomic NEC",89.39
445,2,"静脉血气","venous blood gases",89.66
445,2,"颅内压","intracranial pressure",01.10
445,2,"尿（生物测定）（化学）","urine (bioassay) (chemistry)",89.29
445,2,"皮肤褶子厚度","skin fold thickness",93.07
445,2,"气道阻力","airway resistance",89.38
445,2,"身体","body",93.07
445,2,"肾清除","renal clearance",89.29
445,2,"生理学的 NEC","physiologic NEC",89.39
445,2,"体动脉","systemic arterial",
445,3,"血气","blood gases",89.65
445,4,"连续性动脉内","continuous intra-arterial",89.60
445,3,"压力","pressure",89.61
445,2,"头围","skull circumference",93.07
445,2,"胃功能 NEC","gastric function NEC",89.39
445,2,"心排血量（通过）","cardiac output (by)",
445,3,"菲克方法","Fick method",89.67
446,3,"热稀释指示剂","thermodilution indicator",89.68
446,3,"氧消耗技术","oxygen consumption technique",89.67
446,3,"指示剂稀释技术","indicator dilution technique",89.68
446,2,"心血管的 NEC","cardiovascular NEC",89.59
446,2,"血管的","vascular",89.59
446,2,"血管内压","intravascular pressure",00.69
446,3,"肠系膜的","mesenteric",00.69
446,3,"腹腔内","intra-abdominal",00.69
446,3,"冠状动脉","coronary",00.59
446,3,"髂的","iliac",00.69
446,3,"肾的","renal",00.69
446,3,"胸腔内","intrathoracic",00.67
446,4,"颈动脉的","carotid",00.67
446,4,"主动脉","aorta",00.67
446,4,"主动脉弓","aortic arch",00.67
446,3,"周围的","peripheral",00.68
446,2,"眼内压力","intraocular tension or pressure",89.11
446,3,"作为扩大眼科操作部分的","as part of extended ophthalmologic work-up",95.03
446,2,"腰围","girth",93.07
446,2,"运动范围","range of motion",93.05
446,2,"肢体长度","limb length",93.06
446,2,"智力","intelligence",94.01
446,2,"中心静脉压","central venous pressure",89.62
446,2,"子宫内压","intrauterine pressure",75.35
446,1,"测验，测定（为了）","Test, testing (for)",
446,2,"14C—尿素呼气","14 C-Urea breath",89.39
446,2,"本德尔视觉-运动完整形象测验","Bender Visual-Motor Gestalt",94.02
446,2,"本顿视觉保持测验","Benton Visual Retention",94.02
446,2,"刺激物，用于青光眼","provocative, for glaucoma",95.26
446,2,"丹佛智力发育（筛查法）","Denver developmental (screening)",94.02
446,2,"耳的功能 NEC","auditory function NEC",95.46
446,2,"耳语（听觉）","whispered speech (hearing)",95.42
446,2,"放射性-钴 B12 希林","radio-cobalt B12 Schilling",92.04
446,2,"功能","function",
446,3,"肌（通过）","muscle (by)",
446,4,"肌电描记术","electromyography",93.08
446,4,"手法的","manual",93.04
446,3,"前庭","vestibular",95.46
446,4,"临床的","clinical",95.44
446,3,"神经的 NEC","neurologic NEC",89.15
446,3,"听觉 NEC","hearing NEC",95.46
447,3,"心的 NEC","cardiac NEC",89.59
447,2,"肌肉功能（通过）","muscle function (by)",
447,3,"肌电描记术","electromyography",93.08
447,3,"手法的","manual",93.04
447,2,"颈内-锁骨下静脉回流","internal jugular-subclavian venous reflux",89.62
447,2,"颈内动脉异戊巴比妥（瓦达）","intracarotid amobarbital (Wada)",89.10
447,2,"马斯特斯二阶应激（心的）","Masters’ two-step stress (cardiac)",89.42
447,2,"尿素呼气（14C）","Urea breath, (14 C)",89.39
447,2,"前庭功能 NEC","vestibular function NEC",95.46
447,3,"热","thermal",95.44
447,2,"青光眼 NEC","glaucoma NEC",95.26
447,2,"神经的功能 NEC","neurologic function NEC",89.15
447,2,"神经生理的监测","neurophysiologic monitoring",
447,3,"手术中的","intra-operative",00.94
447,2,"睡眠功能障碍—见细目","sleep disorder function-see categories",89.17
447,2,"斯坦福-比奈","Stanford-Binet",94.01
447,2,"铊应激（经食管起搏）","Thallium stress (transesophageal pacing)",89.44
447,2,"胎儿，胎儿","fetus, fetal",
447,3,"催产素激惹（收缩应激）","oxytocin challenge (contraction stress)",75.35
447,3,"敏感性（对催产素的）—省略编码","sensitivity (to oxytocin)-omit code",
447,3,"无激惹（胎儿活动加速试验）","nonstress (fetal activity acceleration determinations)",75.34
447,2,"听觉","hearing",95.47
447,3,"临床的 NEC","clinical NEC",95.42
447,2,"瓦达（半脑功能）","Wada (hemispheric function)",89.10
447,2,"心的（血管的）","cardiac (vascular)",
447,3,"功能 NEC","function NEC",89.59
447,3,"应激","stress",89.44
447,4,"马斯特斯二阶","Masters’ two-step",89.42
447,4,"踏车","treadmill",89.41
447,4,"自行车测力计","bicycle ergometer",89.43
447,2,"心理测验的","psychometric",94.01
447,2,"心理学的 NEC","psychologic NEC",94.08
447,2,"旋转（巴腊尼椅）（听觉）","rotation (Barany chair) (hearing)",95.45
447,2,"夜间阴茎肿大","nocturnal penile tumescence",89.29
447,2,"音叉（听觉）","tuning fork (hearing)",95.42
447,2,"运动范围","range of motion",93.05
447,2,"智力","intelligence",94.01
448,1,"插管法—另见导管插入术和插入","Intubation-see also Catheterization and Insertion",
448,2,"鼻-肠的","naso-intestinal",96.08
448,2,"鼻胆的（引流）","nasobiliary (drainage)",51.86
448,2,"鼻泪管的（管）（伴冲洗）","nasolacrimal (duct) (with irrigation)",09.44
448,2,"鼻胃的","nasogastric",
448,3,"为了","for",
448,4,"减压，肠","decompression, intestinal",96.07
448,4,"喂养","feeding",96.6
448,2,"鼻胰引流（内镜）","nasopancreatic drainage (endoscopic)",52.97
448,2,"肠（用于减压）","intestine (for decompression)",96.08
448,2,"胆管","bile duct(s)",51.59
448,3,"内镜的","endoscopic",51.87
448,3,"总","common",51.51
448,4,"内镜的","endoscopic",51.87
448,2,"喉","larynx",96.05
448,2,"呼吸道 NEC","respiratory tract NEC",96.05
448,2,"泪的，用于","lacrimal for",
448,3,"扩张","dilation",09.42
448,3,"撕裂引流，鼻内的","tear drainage, intranasal",09.81
448,2,"脑室小脑延髓池","ventriculocisternal",02.22
448,2,"气管","trachea",96.04
448,2,"食管（非手术的）（森斯塔）","esophagus (nonoperative) (Sengstaken)",96.06
448,3,"永久性管（硅）（苏塔）","permanent tube (silicone) (Souttar)",42.81
448,2,"胃（鼻胃）（用于肠减压）NEC","stomach (nasogastric) (for intestinal decompression) NEC",96.07
448,3,"用于喂养","for feeding",96.6
448,2,"小肠（米勒阿博特）","small intestine (Miller-Abbott)",96.08
448,2,"咽鼓管","Eustachian tube",20.8
448,1,"插入","Insertion",
448,2,"CorCap™","CorCap™",37.41
448,2,"CRT-D（心律再同步化除颤器）（双心室除颤器）（BiV ICD）（BiV 起搏器伴除颤器）（CRT-D）（装置和一个或多个导联）","CRT-D (biventricular defibrillator) (BiV ICD) (BiV pacemaker with defibrillator) (CRT-D) (device and one or more leads)",00.51
448,3,"仅脉搏发生器","pulse generator only",00.54
448,3,"仅左心室冠状静脉导联","left ventricular coronary venous lead only",00.52
