page,level,chinese,english,code
764,3,"后腰椎融合术","fusion of posterior lumbar spine",81.08
764,4,"用于假关节","for pseudarthrosis",81.38
764,3,"架状成型操作,髋","shelf procedure, hip",81.40
764,3,"桡骨头韧带切除术(用于网球肘)","resection of radial head ligaments (for tennis elbow)",80.92
764,2,"博腾(虹膜展开术)","Borthen (iridotasis)",12.63
764,2,"博伊德(髋关节离断)","Boyd (hip disarticulation)",84.18
764,2,"伯杰斯(踝截断术)","Burgess (amputation of ankle)",84.14
764,2,"伯克(提肌切除术眼睑)","Berke (levator resection eyelid)",08.33
764,2,"布拉斯科维克(提上睑肌切除术伴前徙术)","Blascovic (resection and advancement of levator palpebrae superioris)",08.33
764,2,"布莱洛克(体动脉肺动脉吻合术)","Blalock (systemic-pulmonary anastomosis)",39.0
764,2,"布莱洛克-汉隆(房间隔缺损建造)","Blalock-Hanlon (creation of atrial septal defect)",35.42
764,2,"布莱洛克-陶西格(锁骨下肺动脉吻合术)","Blalock-Taussig (subclavian-pulmonary anastomosis)",39.0
764,2,"布朗(-丹尼斯)(尿道下裂修补术)","Browne (-Denis) (hypospadias repair)",58.45
764,2,"布朗特","Blount",
764,3,"股骨缩短(伴页板)","femoral shortening (with blade plate)",78.25
764,3,"经骨骺钉合术","by epiphyseal stapling",78.25
764,2,"布朗希威格(暂时性胃造口术)","Brunschwig (temporary gastrostomy)",43.19
764,2,"布劳尔(心脏松解术)","Brauer (cardiolysis)",37.10
764,2,"布里克(回肠输尿管吻合术)","Bricker (ileoureterostomy)",56.51
764,2,"布里斯托(肩关节脱位修补术)","Bristow (repair of shoulder dislocation)",81.82
764,2,"布罗克(肺动脉瓣膜切开术)","Brock (pulmonary valvulotomy)",35.03
764,2,"布罗克曼(软组织松解用于畸形足)","Brockman (soft tissue release for clubfoot)",83.84
764,2,"蔡尔德(胰腺根治性次全切除术)","Child (radical subtotal pancreatectomy)",52.53
764,2,"苍白球 NEC","globus pallidus NEC",01.42
764,2,"查恩利(加压关节固定术)","Charnley (compression arthrodesis)",
764,3,"踝","ankle",81.11
764,3,"髋","hip",81.21
764,3,"膝","knee",81.22
764,2,"查尔斯(淋巴水肿矫正术)","Charles (correction of lymphedema)",40.9
764,2,"产科的 NEC","obstetric NEC",75.99
764,2,"肠 NEC","intestine NEC",46.99
764,2,"肠系膜 NEC","mesentery NEC",54.99
765,2,"处女膜 NEC","hymen NEC",70.91
765,2,"楚奇(巨指畸形修补术)","Tsuge (macrodactyly repair)",82.83
765,2,"穿刺放液术 NEC","TAPVC NEC",35.82
765,2,"窗","window",
765,3,"鼻窦一见窦切开术,上颌","nasoantral-see Antrotomy, maxillary",
765,3,"窦(鼻窦)一见窦切开术,上颌","antrum (nasal sinus)-see Antrotomy, maxillary",
765,3,"骨皮质一另见切开,骨","bone cortex-see also Incision, bone",77.10
765,4,"面的","facial",76.09
765,3,"心包","pericardium",37.12
765,3,"胸膜的","pleural",34.09
765,3,"主动脉肺动脉","aorticopulmonary",39.59
765,2,"垂体腺 NEC","pituitary gland NEC",07.79
765,2,"唇 NEC","lip NEC",27.99
765,2,"达尔曼(食管憩室切除术)","Dahlman (excision of esophageal diverticulum)",42.31
765,2,"达拉科(尺骨切除术)","Darrach (ulnar resection)",77.83
765,2,"达拉姆(-考德威尔)(二头肌腱移植术)","Durham (-Caldwell) (transfer of biceps femoris tendon)",83.75
765,2,"达纳(后神经根切断术)","Dana (posterior rhizotomy)",03.1
765,2,"戴洛姆","Delorme",
765,3,"脱垂直肠修补术","repair of prolapsed rectum",48.76
765,3,"心包切除术","pericardiectomy",37.31
765,3,"胸成形术","thoracoplasty",33.34
765,3,"直肠固定术","proctopexy",48.76
765,2,"戴帽(掌骨延长和局部皮瓣转移术)","cocked hat (metacarpal lengthening and transfer of local flap)",82.69
765,2,"戴维斯(插管输尿管切开术)","Davis (intubated ureterotomy)",56.2
765,2,"丹福斯(胎儿)","Danforth (fetal)",73.8
765,2,"胆的(管)(道) NEC","biliary (duct) (tract) NEC",51.99
765,2,"胆囊 NEC","gallbladder NEC",51.99
765,2,"道格拉斯(舌与唇缝合,用于小颌)","Douglas (suture of tongue to lip for micrognathia)",25.59
765,2,"德格兰德芒(睑板切除术)","de Grandmont (tarsectomy)",08.35
765,2,"德怀尔","Dwyer",
765,3,"筋膜切开术","fasciotomy",83.14
765,3,"软组织松解 NEC","soft tissue release NEC",83.84
765,3,"楔形骨切开术,跟骨","wedge osteotomy, calcaneus",77.28
765,2,"德拉奇(鼓室成形术)","Derlacki (tympanoplasty)",19.4
765,2,"德农维利叶(限定性鼻成形术)","Denonvillier (limited rhinoplasty)",21.86
765,2,"德翁布雷恩(翼状胬肉切除术伴角膜移植)","D'Ombrain (excision of pterygium with corneal graft)",11.32
766,2,"登克尔(根治上颌窦切开术)","Denker (radical maxillary antrotomy)",22.31
766,2,"邓恩(三关节固定术)","Dunn (triple arthrodesis)",81.12
766,2,"迪尔森(阴道子宫固定术)","Duhrssen (vaginofixation of uterus)",69.22
766,2,"迪芬巴赫(髋关节离断)","Dieffenbach (hip disarticulation)",84.18
766,2,"迪克森(筋膜移植物)","Dickson (fascial transplant)",83.82
766,2,"迪克森-戴夫利(腱移植和关节固定术,矫正爪形趾)","Dickson-Diveley (tendon transfer and arthrodesis to correct claw toe)",77.57
766,2,"动脉 NEC","artery NEC",39.99
766,2,"动脉干 NEC","truncus arteriosus NEC",35.83
766,2,"窦开窗术(鼻窦)","antrum window (nasal sinus)",22.2
766,3,"用考德威尔卢克入路","with Caldwell-Luc approach",22.39
766,2,"杜菲埃","Tuffier",
766,3,"肺尖松解术","apicolysis of lung",33.39
766,3,"阴道子宫切除术","vaginal hysterectomy",68.59
766,4,"腹腔镜辅助(LAVH)","laparoscopically assisted (LAVH)",68.51
766,2,"杜弗里亚斯(腱成形术)","DuVries (tenoplasty)",83.88
766,2,"杜哈梅尔(腹会阴的拖出)","Duhamel (abdominoperineal pull-through)",48.65
766,2,"杜普伊特伦","Dupuytren",
766,3,"肩关节离断","shoulder disarticulation",84.08
766,3,"筋膜切除术","fasciectomy",82.35
766,3,"筋膜切开术","asciotomy",82.12
766,4,"伴切除术","with excision",82.35
766,2,"杜托伊特和鲁氏(钉合肩关节囊缝合术)","DuToit and Roux (staple capsulorrhaphy of shoulder)",81.82
766,2,"对切子宫切除术","bisection hysterectomy",68.39
766,3,"腹腔镜的","laparoscopic",68.31
766,2,"多兰斯(后推手术,用于裂腭)","Dorrance (push-back operation for cleft palate)",27.62
766,2,"多累里(圆韧带缩短)","Doleris (shortening of round ligaments)",69.22
766,2,"多特(经管腔血管成形术)","Dotter (transluminal angioplasty)",39.59
766,2,"多亚(宫颈周围的子宫去神经术)","Doyle (paracervical uterine denervation)",69.3
766,2,"腭 NEC","palate NEC",27.99
766,2,"耳(外部) NEC","ear (external) NEC",18.9
766,3,"中或内 NEC","middle or inner NEC",20.99
766,2,"法腊布夫(坐骨耻骨切开术)","Farabeuf (ischiopubiotomy)",77.39
766,2,"法洛四联症","tetralogy of Fallot",
766,3,"部分修补术一见特指的操作","partial repair-see specific procedure",
766,3,"全部的(一期)","total (one-stage)",35.81
767,2,"法桑尼拉-舍瓦特(睑下垂修补术)","Fasanella-Servatt (blepharoptosis repair)",08.35
767,2,"法沙吉尔(-唐纳德)(子宫悬吊术)","Fothergill (-Donald) (uterine suspension)",69.22
767,2,"方坦(在右心房和肺动脉之间通道创建)","Fontan (creation of conduit between right atrium and pulmonary artery)",35.94
767,2,"菲克(镫骨底板穿孔)","Fick (perforation of footplate)",19.0
767,2,"肺 NEC","lung NEC",33.99
767,2,"肺动脉 NEC","pulmonary NEC",33.99
767,2,"肺减容","lung volume reduction",32.22
767,2,"生物学肺容积减少术(BLVR)一见亚目","biologic lung volume reduction (BLVR)-see subcategory",33.7
767,2,"芬尼(幽门成形术)","Finney (pyloroplasty)",44.29
767,2,"冯克拉斯基(直肠切开术)","von Kraske (proctectomy)",48.64
767,2,"佛朗哥(耻骨上膀胱造口术)","Franco (suprapubic cystotomy)",57.19
767,2,"福开森(疝修补术)","Ferguson (hernia repair)",53.00
767,2,"福克斯(睑内翻修补术伴楔形切除术)","Fox (entropion repair with wedge resection)",08.43
767,2,"福勒","Fowler",
767,3,"腱固定术(手)","tenodesis (hand)",82.85
767,3,"松解术(槌状指修补术)","release (mallet finger repair)",82.84
767,3,"胸成形术","thoracoplasty",33.34
767,3,"掌指关节关节成形术","arthroplasty of metacarpophalangeal joint",81.72
767,2,"福利(肾盂成形术)","Foley (pyeloplasty)",55.87
767,2,"弗兰克(永久性胃造口术)","Frank (permanent gastrostomy)",43.19
767,2,"弗兰克纳(颞骨岩部内引流)","Frenckner (intrapetrosal drainage)",20.22
767,2,"弗雷德特-腊姆斯特德特(幽门肌切开术)(伴楔形切除术)","Fredet-Ramstedt (pyloromyotomy) (with wedge resection)",43.3
767,2,"弗雷惹(-斯皮勒)(颞下三叉神经根切断术)","Frazier (-Spiller) (subtemporal trigeminal rhizotomy)",04.02
767,2,"弗里克曼(腹直肠固定术)","Frickman (abdominal proctopexy)",48.75
767,2,"弗罗梅尔(子宫骶骨韧带缩短)","Frommel (shortening of uterosacral ligaments)",69.22
767,2,"附睾 NEC","epididymis NEC",63.99
767,2,"腹的(区) NEC","abdominal (region) NEC",54.99
767,2,"腹会阴的 NOS","abdominoperineal, NOS",48.50
767,3,"腹腔镜的","laparoscopic",48.51
767,3,"开放性","open",48.52
767,3,"其他","other",48.59
767,2,"腹膜 NEC","peritoneum NEC",54.99
767,2,"肝的 NEC","hepatic NEC",50.99
768,2,"甘特(转子楔形骨切开术)","Gant (wedge osteotomy of trochanter)",77.25
768,2,"肛门 NEC","anus NEC",49.99
768,2,"睾丸 NEC","testis NEC",62.99
768,2,"睾丸鞘膜 NEC","tunica vaginalis NEC",61.99
768,2,"哥贝尔-弗兰哥哈姆-斯托克尔(尿道膀胱悬吊术)","Goebel-Frangenheim-Stoeckel (urethrovesical suspension)",59.4
768,2,"戈德韦特","Goldthwaite",
768,3,"髌骨稳定术","patella stabilization",81.44
768,3,"踝稳定术","ankle stabilization",81.11
768,3,"腱移植术用于髌骨脱位","tendon transfer for patella dislocation",81.44
768,2,"戈登-泰勒(后肢截断术)","Gordon-Taylor (hindquarter amputation)",84.19
768,2,"戈姆利(髋融合术)","Ghormley (hip fusion)",81.21
768,2,"格德尔斯顿","Girdlestone",
768,3,"股骨头和股骨颈切除术(无关节假体插入)","resection of femoral head and neck (without insertion of joint prosthesis)",77.85
768,4,"伴置换假体见植入,关节,髋","with replacement prosthesis-see Implant, joint, hip",
768,3,"肌移植术用于爪形趾","muscle transfer for claw toe",77.57
768,3,"髋假体切除","resection of hip prosthesis",80.05
768,4,"伴置换假体见植入,关节,髋","with replacement prosthesis-see Implant, joint, hip",
768,3,"椎板切除术伴脊椎融合术","laminectomy with spinal fusion",81.00
768,2,"格德尔斯顿-泰勒(肌移植术用于爪形趾修补术)","Girdlestone-Taylor (muscle transfer for claw toe repair)",77.57
768,2,"格德纳(畸形足松解术)","Goldner (clubfoot release)",80.48
768,2,"格尔曼(畸形足松解术)","Gelman (release of clubfoot)",83.84
768,2,"格赖斯(距下关节固定术)","Grice (subtalar arthrodesis)",81.13
768,2,"格里蒂-斯托克斯(膝关节离断)","Gritti-Stokes (knee disarticulation)",84.16
768,2,"格林(肩胛固定术)","Green (scapulopexy)",78.41
768,2,"格伦(上腔静脉与右肺动脉吻合术)","Glenn (anastomosis of superior vena cava to right pulmonary artery)",39.21
768,2,"格罗斯(疝缝合术)","Gross (herniorrhaphy)",
768,3,"腹腔镜的","laparoscopic",53.43
768,4,"伴移植物或假体","with graft or prosthesis",53.42
768,3,"其他和开放伴有移植物或假体","other and open with graft or prosthesis",53.41
768,3,"其他开放性","other open",53.49
768,2,"巩膜 NEC","sclera NEC",12.89
768,2,"骨 NEC一见亚目","bone NEC-see subcategory",78.4
