page,level,chinese,english,code
469,3,"分娩或流产后","after delivery or abortion",75.8
469,2,"子宫","uterus",69.91
469,1,"周围血管-见非冠状血管","peripheral blood vessel-see non-coronary",
469,1,"肘假体(全部)","elbow prosthesis (total)",81.84
469,2,"修复术","revision",81.97
469,1,"装置","device",
469,2,"CorCap™","CorCap™",37.41
469,2,"Lap-Band™(可调节性胃绷带系统)","Lap-Band™",44.95
469,2,"MitraClip®二尖瓣小叶钳","MitraClip® mitral leaflet clip",35.97
469,2,"假体心脏支持装置","prosthetic cardiac support device",37.41
469,2,"可调节的胃束带和端口","adjustable gastric band and port",44.95
469,2,"心室支持装置","ventricular support device",37.41
469,2,"心外膜支持装置","epicardial support device",37.41
469,2,"心脏再同步化-见插入,心律再同步化装置","cardiac resynchronization-see Insertion, cardiac resynchronization device",
469,2,"心脏支持装置(CSD)","cardiac support device (CSD)",37.41
469,2,"胸骨固定装置伴有刚性板","sternal fixation device with rigid plates",84.94
469,2,"血管通路","vascular access",86.07
469,2,"支气管瓣膜","bronchial valve(s)",
469,3,"单叶","single lobe",33.71
469,3,"多叶","multiple lobes",33.73
469,2,"支气管物质NOS","bronchial substance NOS",33.79
469,2,"支气管装置NOS","bronchial device NOS",33.79
469,2,"左心房附加装置","left atrial appendage",37.90
469,2,"左心房过滤器","left atrial filter",37.90
469,2,"左心房心导管闭合器","left atrial occluder",37.90
469,1,"椎体脊椎融合装置","interbody spinal fusion device",84.51
469,1,"子宫内","intrauterine",
469,2,"避孕装置","contraceptive device",69.7
469,2,"镭(腔内)","radium (intracavitary)",69.91
469,2,"填塞(非产科)","tamponade (nonobstetric)",69.91
469,1,"子宫托","pessary",
469,2,"阴道","vagina",96.18
469,2,"子宫颈","cervix",96.18
469,3,"助产或引产","to assist delivery or induce labor",73.1
469,1,"组织扩张器(皮肤)NEC","tissue expander (skin) NEC",86.93
469,2,"乳房","breast",85.95
469,1,"组织轴柄(周围血管)(涤纶)(斯帕克型)","tissue mandril (peripheral vessel) (Dacron) (Spark's type)",39.99
469,2,"伴","with",
470,3,"血管旁路或分流-见旁路,血管的","vascular bypass or shunt-see Bypass, vascular",
470,2,"血管修补术","blood vessel repair",39.56
470,1,"查恩利手术-见Charnley手术","see Charnley operation",
470,1,"查尔斯手术-见Charles手术","see Charles operation",
470,1,"拆除术","Take-down",
470,2,"肠造口","intestinal stoma, enterostomy",46.50
470,3,"大的","large",46.52
470,3,"小的","small",46.51
470,2,"动静脉分流","arteriovenous shunt",39.43
470,3,"伴创建新分流","with creation of new shunt",39.42
470,2,"动脉旁路","arterial bypass",39.49
470,2,"喉造口术","laryngostomy",31.62
470,2,"回肠造口术","ileostomy",46.51
470,2,"结肠造口术","colostomy",46.52
470,2,"空肠回肠旁路","jejunoileal bypass",46.93
470,2,"空肠造口术","jejunostomy",46.51
470,2,"盲肠造口术","cecostomy",46.52
470,2,"脑室分流(脑的)","ventricular shunt (cerebral)",02.43
470,2,"气管造口","tracheostomy",31.72
470,2,"十二指肠造口术","duodenostomy",46.51
470,2,"食管造口","esophagostomy",42.83
470,2,"体动脉-肺动脉吻合术","systemic-pulmonary artery anastomosis",39.49
470,3,"法洛四联症全部修补术","in total repair of tetralogy of Fallot",35.81
470,2,"胃空肠吻合术","gastrojejunostomy",44.5
470,2,"胃十二指肠吻合术","gastroduodenostomy",44.5
470,2,"吻合术","anastomosis",
470,3,"肠","intestine",46.93
470,3,"动脉","arterial",39.49
470,3,"脑室的","ventricular",02.43
470,3,"胃","stomach",44.5
470,3,"胃的,胃肠的","gastric, gastrointestinal",44.5
470,3,"血管,血管的","blood vessel, vascular",39.49
470,2,"血管吻合术或旁路","vascular anastomosis or bypass",39.49
470,2,"乙状结肠造口术","sigmoidostomy",46.52
470,2,"造口","stoma",
470,3,"肠","intestine",46.50
470,4,"大的","large",46.52
470,4,"小的","small",46.51
470,3,"胆管","bile duct",51.79
470,3,"胆囊","gall bladder",51.92
471,3,"胆总管","common duct",51.72
471,3,"肝管","hepatic duct",51.79
471,3,"喉","larynx",31.62
471,3,"尿道","urethra",58.42
471,3,"膀胱","bladder",57.82
471,3,"气管","trachea",31.72
471,3,"肾","kidney",55.82
471,3,"食管","esophagus",42.83
471,3,"输尿管","ureter",56.83
471,3,"胃","stomach",44.62
471,3,"胸","thorax",34.72
471,3,"支气管","bronchus",33.42
471,3,"直肠","rectum",48.72
471,1,"产钳分娩-见分娩,产钳","Forceps delivery-see Delivery, forceps",
471,1,"产生-另见形成和创建","Production-see also Formation and Creation",
471,2,"皮下隧道用于食管吻合术","subcutaneous tunnel for esophageal anastomosis",42.86
471,3,"伴吻合-见吻合术,食管,胸骨前","with anastomosis-see Anastomosis, esophagus, antesternal",
471,2,"房间隔缺损","atrial septal defect",35.42
471,1,"肠肠吻合术","Enteroenterostomy",45.90
471,2,"小肠对大肠","small-to-large intestine",45.93
471,2,"小肠对小肠","small-to-small intestine",45.91
471,1,"肠肠营养","Enteroentectropy",46.99
471,1,"肠穿刺术","Enterocentesis",45.00
471,2,"大肠","large intestine",45.03
471,2,"十二指肠","duodenum",45.01
471,2,"小肠NEC","small intestine NEC",45.02
471,1,"肠胆囊吻合术","Enterocholecystostomy",51.32
471,1,"肠缝合术","Enterorrhaphy",46.79
471,2,"大肠","large intestine",46.75
471,2,"小肠","small intestine",46.73
471,1,"肠切除术NEC","Enterectomy NEC",45.63
471,1,"肠切开术","Enterotomy",45.00
471,2,"大肠","large intestine",45.03
471,2,"小肠","small intestine",45.02
471,1,"肠疝切除术","Enterocelectomy",53.9
471,2,"女性","female",70.92
471,3,"伴移植物或假体","with graft or prosthesis",70.93
471,2,"阴道","vaginal",70.92
471,3,"伴移植物或假体","with graft or prosthesis",70.93
471,1,"肠石切开术","Enterolithotomy",45.00
472,1,"肠胃造口术","Enterogastrostomy",44.39
472,2,"腹腔镜的","laparoscopic",44.38
472,1,"肠吻合术","Enteroanastomosis",
472,2,"大肠与大肠","large-to-large intestine",45.94
472,2,"小肠与大肠","small-to-large intestine",45.93
472,2,"小肠与小肠","small-to-small intestine",45.91
472,1,"肠系膜固定术","Mesenteriopexy, Mesopexy",54.75
472,1,"肠系膜切除术","Mesenterectomy",54.4
472,1,"肠系膜折叠术","Mesenteriplication",54.75
472,1,"肠胰吻合术","Enteropancreatostomy",52.96
472,1,"肠营养,全部的","Parenteral nutrition, total",99.15
472,2,"周围的","peripheral",99.15
472,1,"肠造口术NEC","Enterostomy NEC",46.39
472,2,"横结肠-另见结肠造口术","transverse colon-see also Colostomy",46.10
472,3,"袢式","loop",46.03
472,2,"回肠(布鲁克)(德拉格施泰德)","ileum (Brooke) (Dragstedt)",46.20
472,3,"袢式","loop",46.01
472,2,"结肠(横的)-另见结肠造口术","colon (transverse)-see also Colostomy",46.10
472,3,"袢式","loop",46.03
472,2,"空肠(喂养)","jejunum (feeding)",46.39
472,3,"经皮的(内镜)","percutaneous (endoscopic)",46.32
472,3,"袢式","loop",46.01
472,2,"盲肠-另见结肠造口术","cecum-see also Colostomy",46.10
