page,level,chinese,english,code
579,1,"检查","Check",
579,2,"CRT-D(心律再同步化除颤器)(仅感应)","CRT-D (cardiac resynchronization defibrillator) (interrogation only)",89.49
579,2,"CRTP(心律再同步化起搏器)(仅感应)","CRT-P (cardiac resynchronization pacemaker) (interrogation only)",89.45
579,2,"起搏器,人工(心的)(功能)(仅感应)(率)","pacemaker, artificial (cardiac)(function) (interrogation only)(rate)",89.45
579,3,"电极阻抗","electrode impedance",89.47
579,3,"电流安培阈值","amperage threshold",89.48
579,3,"电压阈值","voltage threshold",89.48
579,3,"伪差波形","artifact wave form",89.46
579,2,"视力 NEC","vision NEC",95.09
579,2,"植入自动复律器/除颤器(AICD)(仅感应)","automatic implantable cardioverter/defibrillator (AICD) (interrogation only)",89.49
579,1,"检查(为了)","Examination (for)",
579,2,"肠造口术开口(指检)","enterostomy stoma (digital)",89.33
579,2,"单克隆抗体治疗药,下颌骨","panorex, mandible",87.12
579,2,"妇产科学的","gynecological",89.26
579,2,"骨盆(手法的)","pelvic (manual)",89.26
579,3,"骨盆测量的","pelvimetric",88.25
579,3,"器械(经骨盆测量器)","instrumental (by pelvimeter)",88.25
579,2,"甲状腺区,手术后","thyroid field, postoperative",06.02
579,2,"检眼镜的","ophthalmoscopic",16.21
579,2,"结肠造口术的口(指检)","colostomy stoma (digital)",89.33
579,2,"颈肋(经X线)","cervical rib (by X-ray)",87.43
579,2,"青光眼","glaucoma",95.03
579,2,"全身性体格","general physical",89.7
579,2,"乳房","breast",
579,3,"超声","ultrasonic",88.73
579,3,"放射照相 NEC","radiographic NEC",87.37
579,3,"热象图的","thermographic",88.85
579,3,"手法的","manual",89.36
579,2,"神经科的","neurologic",89.13
579,2,"神经眼科学","neuro-ophthalmology",95.03
579,2,"视觉区","visual field",95.05
579,2,"视网膜病","retinal disease",95.03
579,2,"死后","postmortem",89.8
579,2,"胎儿,宫内","fetus, intrauterine",75.35
579,2,"特指类型(手法的) NEC","specified type (manual) NEC",89.39
579,2,"体格,全身性","physical, general",89.7
579,2,"听觉","hearing",95.47
579,2,"显微镜(标本)(……的)","microscopic (specimen) (of)",91.9
580,3,"鼻","nose",90.3
580,3,"扁桃体","tonsil",90.3
580,3,"肠系膜","mesentery",91.1
580,3,"垂体腺","pituitary gland",90.1
580,3,"大便","stool",90.9
580,3,"大肠","large intestine",90.9
580,3,"胆管","bile ducts",91.0
580,3,"胆囊","gallbladder",91.0
580,3,"耳","ear",90.3
580,3,"肺","lung",90.4
580,3,"腹膜(液)","peritoneum (fluid)",91.1
580,3,"腹膜后","retroperitoneum",91.1
580,3,"肝","liver",91.0
580,3,"肛门","anus",90.9
580,3,"骨","bone",91.5
580,4,"骨髓","marrow",90.6
580,3,"关节液","joint fluid",91.5
580,3,"横膈","diaphragm",90.4
580,3,"喉","throat, larynx",90.3
580,3,"滑膜","bursa, synovial membrane",91.5
580,3,"回肠","ileum",90.9
580,3,"肌肉","muscle",91.5
580,3,"肌肉骨骼系统","musculoskeletal system",91.5
580,3,"脊髓液","spinal fluid",90.0
580,3,"甲状旁腺","parathyroid gland",90.1
580,3,"甲状腺","thyroid gland",90.1
580,3,"腱","tendon",91.5
580,3,"结肠","colon",90.9
580,3,"筋膜","fascia",91.5
580,3,"精囊","seminal vesicle",91.3
580,3,"精子","semen",91.3
580,3,"空肠","jejunum",90.9
581,3,"口","mouth",90.8
581,3,"阑尾","appendix",90.9
581,3,"淋巴(结)","lymph (node)",90.7
581,3,"卵巢","ovary",91.4
581,3,"毛发","hair",91.6
581,3,"脑","brain",90.0
581,3,"脑膜","meninges",90.0
581,3,"内分泌腺 NEC","endocrine gland NEC",90.1
581,3,"尿","urine",91.3
581,3,"尿道","urethra",91.3
581,3,"女性生殖道","female genital tract",91.4
581,3,"呕吐物","vomitus",90.8
581,3,"膀胱","bladder",91.3
581,3,"膀胱周围(组织)","perivesical (tissue)",91.3
581,3,"脾","spleen",90.6
581,3,"皮肤","skin",91.6
581,3,"气管","trachea",90.4
581,3,"前列腺","prostate",91.3
581,3,"韧带","ligament",91.5
581,3,"绒毛膜","chorion",91.4
581,3,"乳房","breast",91.6
581,3,"软骨","cartilage",91.5
581,3,"神经","nerve",90.0
581,3,"神经系统","nervous system",90.0
581,3,"肾","kidney",91.2
581,3,"肾上腺","adrenal gland",90.1
581,3,"肾周围组织","perirenal tissue",91.2
581,3,"十二指肠","duodenum",90.8
581,3,"食管","esophagus",90.8
581,3,"手术伤口","operative wound",91.7
581,3,"输精管","vas deferens",91.3
581,3,"输卵管","fallopian tube",91.4
581,3,"输尿管","ureter",91.2
