page,level,chinese,english,code
464,4,"胫骨成分","tibial component",00.81
464,4,"全部的（所有组成）","total (all components)",00.80
464,2,"心房间隔伞状装置","atrial septal umbrella",35.52
464,2,"心律再同步化装置","cardiac resynchronization device",
464,3,"除颤器（双心室除颤器）（BiV ICD）（BiV 起搏器伴除颤器）（CRT-D）（装置和一个或多个导联）（全系统）","defibrillator (biventricular defibrillator) (BiV ICD) (BiV pacemaker with defibrillator) (CRT-D) (device and one or more leads) (total system)",00.51
464,4,"仅脉搏发生器","pulse generator only",00.54
464,4,"仅左心室冠状静脉导联","left ventricular coronary venous lead only",00.52
464,3,"起搏器（双心室起搏器）（BiV 起搏器）（CRT-P）（装置和一个或多个导联）（全系统）","pacemaker (biventricular pacemaker) (BiV pacemaker) (CRT-P) (device and one or more leads) (total system)",00.50
464,4,"仅脉搏发生器","pulse generator only",00.53
464,4,"仅左心室冠状静脉导联","left ventricular coronary venous lead only",00.52
464,2,"心脏","heart",
464,3,"CorCap™","CorCap™",37.41
464,3,"Impella®","Impella®",37.68
464,3,"瓣膜—见置换，心脏瓣膜","valve-see Replacement, heart valve",
464,3,"泵（康特洛维兹）","pump (Kantrowitz)",37.62
464,3,"辅助系统—见植入，心脏辅助系统","assist system-see Implant, heart assist system",
464,3,"假体心脏支持装置","prosthetic cardiac support device",37.41
464,3,"起搏器—见插入，起搏器，心的","pacemaker-see Insertion, pacemaker, cardiac",
464,3,"心室支持装置","ventricular support device",37.41
464,3,"心外膜支持装置","epicardial support device",37.41
464,3,"心脏支持装置（CSD）","cardiac support device (CSD)",37.41
464,3,"循环的辅助系统—见植入，心脏辅助系统","circulatory assist system-see Implant, heart assist system",
464,2,"心脏支持装置（CSD）（CorCap™）","cardiac support device (CSD) (CorCap™)",37.41
464,2,"胸骨固定装置伴有刚性板","sternal fixation device with rigid plates",84.94
464,2,"胸管","chest tube",34.04
464,3,"胸腔镜的","thoracoscopic",34.06
464,2,"血管通路装置，完全可植入的","vascular access device, totally implantable",86.07
464,2,"循环记录器","loop recorder",37.79
465,2,"循环支持装置","circulatory support device",
465,3,"CentriMag®（体外血泵系统）","CentriMag®",37.62
465,3,"pVAD（经皮心室辅助装置）","pVAD (percutaneous ventricular assist device)",37.68
465,3,"TandemHeart®","TandemHeart®",37.68
465,3,"非植入性的","non-implantable",37.62
465,3,"外部心脏辅助装置","external heart assist device",
465,4,"Impella®","Impella®",37.68
465,4,"经皮的","percutaneous",37.68
465,4,"双心室的","biventricular",37.60
465,4,"暂时性","temporary",37.62
465,3,"暂时性非植入型循环辅助装置","temporary non-implantable circulatory assist device",37.62
465,2,"牙托（全部）","denture (total)",99.97
465,2,"牙周夹（齿矫形）","peridontal splint (orthodontic)",24.7
465,2,"眼阀植入","eye valve implant",12.67
465,2,"眼球，进入眼窝","globe, into eye socket",16.69
465,2,"眼植入","ocular implant",
465,3,"随后或二期","following or secondary to",
465,4,"内容物取出术","evisceration",16.61
465,4,"内容物剜出术","enucleation",16.61
465,3,"同时伴","with synchronous",
465,4,"内容物剜出术","evisceration",16.31
465,4,"剜出术","enucleation",16.42
465,5,"伴肌附着于植入物","with muscle attachment to implant",16.41
465,2,"咽瓣膜，人工","pharyngeal valve, artificial",31.75
465,2,"阴道，人造的","vagina, synthetic",70.95
465,2,"阴道隔","diaphragm, vagina",96.17
465,2,"阴道模型","vaginal mold",96.15
465,2,"阴茎假体（非可膨胀的）（内的）","penile prosthesis (non-inflatable) (internal)",64.95
465,3,"可膨胀的（内的）","inflatable (internal)",64.97
465,2,"引流管","drainage tube",
465,3,"肾","kidney",55.02
465,3,"肾盂","renal pelvis",55.12
465,2,"硬膜外钉","epidural pegs",02.93
465,2,"硬膜下的","subdural",
465,3,"条带状","strips",02.93
465,3,"网状","grids",02.93
465,2,"折流板，心脏（心房）（心房间）（心房内）","baffle, heart (atrial) (interatrial) (intra-atrial)",35.91
466,2,"支架（支架植入）","stent(s) (stent graft)",
466,3,"肠系膜的","mesenteric",39.90
466,4,"裸，药物涂层","bare, drug-coated",39.90
466,4,"药物洗脱","drug-eluting",00.55
466,3,"胆管","bile duct",51.43
466,4,"经皮的经肝的","percutaneous transhepatic",51.98
466,4,"内镜的","endoscopic",51.87
466,3,"动脉（裸）（结合的）（药物涂层）（非药物洗脱）","artery (bare) (bonded) (drug coated) (non-drug-eluting)",
466,4,"非冠状血管","non-coronary vessel",
466,5,"股动脉，表浅的","femoral artery, superficial",39.90
466,6,"非药物洗脱","non-drug-eluting",39.90
466,6,"药物洗脱","drug-eluting",00.60
466,5,"基底","basilar",00.64
466,5,"脊椎的","vertebral",00.64
466,5,"颈动脉","carotid",00.63
466,5,"颅内的","intracranial",00.65
466,5,"颅外的","extracranial",00.64
466,5,"周围的","peripheral",39.90
466,6,"裸，药物涂层","bare, drug-coated",39.90
466,6,"药物洗脱","drug-eluting",00.55
466,4,"股动脉，表浅的","femoral artery, superficial",39.90
466,5,"非药物洗脱","non-drug-eluting",39.90
466,5,"药物洗脱","drug-eluting",00.60
466,4,"冠状（裸）（结合的）（药物涂层）（非药物洗脱）","coronary (bare) (bonded) (drug coated) (non-drug-eluting)",36.06
466,5,"药物洗脱","drug-eluting",36.07
466,4,"基底动脉","basilar",00.64
466,4,"颈动脉","carotid",00.63
466,4,"颅内","intracranial",00.65
466,4,"颅外","extracranial",00.64
466,5,"颈动脉","carotid",00.63
466,4,"脑血管的","cerebrovascular",
466,5,"脑的（颅内）","cerebral (intracranial)",00.65
466,5,"入脑前的（颅外）","precerebral (extracranial)",00.64
466,6,"颈动脉","carotid",00.63
467,3,"房水引流","aqueous drainage",12.67
467,3,"非冠状血管","non-coronary vessel",
467,4,"伴旁路—省略编码","with bypass-omit code",
467,4,"伴血管成形术或动脉粥样硬化切除术","with angioplasty or atherectomy",39.50
467,4,"肠系膜的","mesenteric",39.90
467,5,"裸，药物涂层","bare, drug-coated",39.90
467,5,"药物洗脱","drug-eluting",00.55
467,4,"基底","basilar",00.64
467,4,"脊椎的","vertebral",00.64
467,4,"颈动脉","carotid",00.63
467,4,"颅内的","intracranial",00.65
467,4,"颅外的","extracranial",00.64
467,4,"肾的","renal",39.90
467,5,"裸，药物涂层","bare, drug-coated",39.90
467,5,"药物洗脱","drug-eluting",00.55
467,4,"周围的","peripheral",39.90
467,5,"裸，药物涂层","bare, drug-coated",39.90
467,5,"药物洗脱","drug-eluting",00.55
467,3,"冠状（动脉）（裸）（结合的）（药物涂层）（非药物洗脱）","coronary (artery) (bare) (bonded) (drug coated) (non-drug-eluting)",36.06
467,4,"药物洗脱","drug-eluting",36.07
467,3,"脊椎的","vertebral",00.64
467,3,"结肠","colon",
467,4,"内镜的（荧光镜引导）","endoscopic (fluoroscopic guidance)",46.86
468,4,"其他","other",46.87
468,3,"气管支气管的","tracheobronchial",96.05
468,3,"入脑前的","precerebral",00.64
468,3,"肾的","renal",39.90
468,4,"裸，药物涂层","bare, drug-coated",39.90
468,4,"药物洗脱","drug-eluting",00.55
468,3,"食管（内镜）（荧光镜的）","esophagus (endoscopic) (fluoroscopic)",42.81
468,3,"锁骨下","subclavian",39.90
468,4,"裸，药物涂层","bare, drug-coated",39.90
468,4,"药物洗脱","drug-eluting",00.55
468,3,"胰腺管","pancreatic duct",52.92
468,4,"内镜的","endoscopic",52.93
468,3,"周围的","peripheral",39.90
468,4,"股动脉，表浅的，药物洗脱的","femoral artery, superficial, drug-eluting",00.60
468,4,"裸，药物涂层","bare, drug-coated",39.90
468,4,"药物洗脱","drug-eluting",00.55
468,2,"肢体延长装置，内的，NOS","limb lengthening device, internal, NOS",84.54
468,3,"伴动力分离术","with kinetic distraction",84.53
468,2,"植入物—见插入，假体","implant-see Insertion, prosthesis",
468,2,"止血垫","tampon",
468,3,"食管","esophagus",96.06
468,3,"阴道","vagina",96.14
