page,level,chinese,english,code
679,4,"除手或神经以外的部位","site other than hand or nerve",83.31
679,4,"交感神经","sympathetic nerve",05.29
679,4,"三叉神经","trigeminal nerve",04.05
679,3,"神经瘤(莫顿)(周围神经)","neuroma (Morton's.) (peripheral nerve)",04.07
679,4,"交感神经","sympathetic nerve",05.29
679,4,"听神经的","acoustic",
679,5,"经立体定位放射外科学","by stereotactic radiosurgery",92.30
679,6,"单源光子","single source photon",92.31
679,6,"多源","multi-source",92.32
679,6,"放射外科学 NEC","radiosurgery NEC",92.39
679,6,"钴-60","cobalt 60",92.32
679,6,"粒子","particulate",92.33
679,6,"粒子束流","particle beam",92.33
679,6,"线形加速器(LINAC)","linear accelerator (LINAC)",92.31
679,4,"经颅骨切开术","by craniotomy",04.01
679,3,"肾上腺—另见肾上腺切除术","adrenal gland-see also Adrenalectomy",07.22
679,3,"肾血管,迷行的","renal vessel, aberrant",38.66
679,3,"肾周围组织","perirenal tissue",59.91
679,3,"声带索(黏膜下)","vocal cord(s) (submucous)",30.22
679,3,"食管—另见食管切除术","esophagus-see also Esophagectomy",42.40
679,3,"输卵管—见输卵管切除术","fallopian tube-see Salpingectomy",
679,3,"输卵管","wolfian duct",69.19
679,3,"输尿管,输尿管的","ureter, ureteral",56.40
679,4,"伴肾上腺切除术—见肾上腺切除术","with nephrectomy-see Nephrectomy",
679,4,"部分的","partial",56.41
679,4,"全部的","total",56.42
679,4,"狭窄","stricture",56.41
679,3,"输尿管疝","ureterocele",56.41
679,3,"水囊瘤,囊性","hygroma, cystic",40.29
679,3,"斯基恩腺(女性尿道旁腺)","Skene's gland",71.3
679,3,"松果腺(完全)(全部)","pineal gland (complete) (total)",07.54
679,4,"部分的","partial",07.53
679,3,"锁骨(头)(部分)","clavicle (head) (partial)",77.81
679,4,"全部(完全)","total (complete)",77.91
679,3,"外生骨疣—另见切除术,病损,骨","exostosis-see also Excision, lesion, bone",77.60
679,4,"第一跖骨(踇外翻修补术)—见踇囊肿切除术","first metatarsal (hallux valgus repair)-see Bunionectomy",
679,4,"面骨","facial bone",76.2
679,4,"外耳道","auditory canal, external",18.29
680,3,"外阴(双侧)(单纯)—另见外阴切除术","vulva (bilateral) (simple)-see also Vulvectomy",71.62
680,3,"胃—见胃切除术","stomach-see Gastrectomy",
680,3,"胃结肠韧带","gastrocolic ligament",54.4
680,3,"文身","tattoo",86.3
680,4,"经擦皮法","by dermabrasion",86.25
680,3,"息肉—另见切除,病损,按部位","polyp-see also Excision, lesion, by site",
680,4,"鼻","nose",21.31
680,4,"大肠","large intestine",45.41
680,5,"内镜的","endoscopic",45.42
680,4,"食管","esophagus",42.32
680,5,"内镜","endoscopic",42.33
680,4,"胃(内镜)","stomach (endoscopic)",43.41
680,4,"直肠(内镜)","rectum (endoscopic)",48.36
680,3,"系带","frenulum, frenum",
680,4,"唇的","labial (lip)",27.41
680,4,"舌的","vingual (tongue)",25.92
680,3,"涎腺","salivary gland",26.30
680,4,"部分","partial",26.31
680,4,"根治","radical",26.32
680,4,"完全","complete",26.32
680,3,"睑粒肿","meibomian gland",08.20
680,3,"腺瘤—见切除术,病损,按部位","adenoma-see Excision, lesion, by site",
680,3,"纤维腺瘤,乳房","fibroadenoma, breast",85.21
680,3,"小趾囊肿(伴骨切开术)","bunionette (with osteotomy)",77.54
680,3,"斜角肌的脂肪垫","scalene fat pad",40.21
680,3,"心包粘连","pericardial adhesions",37.31
680,3,"心瘤","cardioma",37.33
680,3,"心肉柱(心脏)","trabeculae carneae cordis (heart)",35.35
680,3,"心脏辅助系统—见去除","heart assist system-see Removal",
680,3,"胸膜 NEC","pleura NEC",34.59
680,3,"胸腺—另见胸腺切除术","thymus-see also Thymectomy",07.80
680,3,"悬雍垂","uvula",27.72
680,3,"血管—另见血管切除术","blood vessel-see also Angiectomy",38.60
680,3,"血肿—见引流,按部位","hematoma-see Drainage, by site",
680,3,"牙 NEC—另见去除,牙,外科手术的","tooth NEC-see also Removal, tooth, surgical",23.19
680,4,"自鼻窦","from nasal sinus",22.60
680,3,"牙瘤","odontoma",24.4
680,3,"牙质瘤","dentinoma",24.4
680,3,"岩尖细胞","petrous apex cells",20.59
680,3,"眼","eye",16.49
681,4,"伴植入(至眼球囊)","with implant (into Tenon's capsule)",16.42
681,5,"伴肌附着","with attachment of muscles",16.41
681,3,"眼睑","eyelid",08.20
681,4,"多余的皮肤","redundant skin",08.86
681,3,"咽(部分的)","pharynx (partial)",29.33
681,3,"咽带","pharyngeal bands",29.54
681,3,"胰(全部)(同时伴十二指肠切除术)","pancreas (total) (with synchronous duodenectomy)",52.6
681,4,"部分的 NEC","partial-NEC",52.59
681,5,"根治性大部","radical subtotal",52.53
681,5,"近端(头)(伴部分体部)(同时伴十二指肠切除术)","proximal (head) (with part of body) (with synchronous duodenectomy)",52.51
