page,level,chinese,english,code
884,5,"腭","palate",27.62
884,6,"Ⅱ期或随后的","secondary or subsequent",27.63
884,5,"跟腱","heel cord",83.85
884,5,"骨(伴骨移植)","bone (with bone graft)",78.30
884,6,"尺骨","ulna",78.33
884,6,"股骨","femur",78.35
884,6,"胫骨","tibia",78.37
884,6,"特指的部位 NEC-另见亚目","specified site NEC-see also subcategory",78.3
884,6,"用于拇指重建术","for reconstruction of thumb",82.69
884,5,"腘绳肌 NEC","hamstring NEC",83.85
884,5,"肌肉","muscle",83.85
884,6,"手","hand",82.55
884,6,"眼外","extraocular",15.21
884,7,"多(两条或多条肌)","multiple (two or more muscles)",15.4
884,5,"腱","tendon",83.85
884,6,"手","hand",82.55
884,6,"用于爪形趾修补术","for claw toe repair",77.57
884,5,"筋膜","fascia",83.89
884,6,"手","hand",82.89
884,5,"提上睑肌","levator palpebrae muscle",08.38
884,5,"腿","leg",
884,6,"股骨","femur",78.35
884,6,"胫骨","tibia",78.37
884,5,"眼外肌 NEC","extraocular muscle NEC",15.21
884,6,"多(两条或多条肌)","multiple (two or more muscles)",15.4
884,4,"研究","Study",
884,5,"暗适应,眼","dark adaptation, eye",95.07
884,5,"超声-见超声波检查","ultrasonic-see Ultrasonography",
884,5,"传导,神经(正中)","conduction, nerve (median)",89.15
884,5,"电生理刺激或记录,心脏的","electrophysiologic stimulation and recording, cardiac",
884,6,"导管侵入性电生理测定","catheter based invasive electrophysiologic testing",37.26
884,6,"非侵入性程序化电刺激(NIPS)","noninvasive programmed electrical stimulation (NIPS)",37.20
884,6,"仅装置感知而不诱发心律失常(床旁检查)","device interrogation only without arrhythmia induction (bedside check)",89.45-89.49
884,6,"作为手术中的测定-省略编码","as part of intraoperative testing-omit code",
884,5,"放射性碘化三油脂","radio-iodinated triolein",92.04
884,5,"放射照相的-见放射照相术","radiographic-see Radiography",
884,5,"肺的","pulmonary",
885,6,"功能-见亚目","function-see categories",89.37
885,6,"气道流量测量,内镜的","airway flow measurement, endoscopic",33.72
885,5,"肺活量计","spirometer",89.37
885,5,"功能-另见功能,研究","function-see also Function, study",
885,6,"放射性核素-见扫描,放射性核素","radioisotope-see Scan, radioisotope",
885,5,"骨矿物质密度","bone mineral density",88.98
885,5,"泪流动(放射照相)","lacrimal flow (radiographic)",87.05
885,5,"描图器-另见扫描,放射性核素,眼(P32)","tracer-see also Scan, radioisotope, eye (P32)",95.16
885,5,"色视觉","color vision",95.06
885,5,"肾廓清","renal clearance",92.03
885,5,"视区","visual field",95.05
885,5,"希氏束","bundle of His",37.29
885,5,"氙流动 NEC","xenon flow NEC",92.19
885,6,"肺动脉","pulmonary",92.15
885,6,"心血管的","cardiovascular",92.05
885,5,"眼运动","ocular motility",95.15
885,4,"眼电图(EOG)","Electro-oculogram (EOG)",95.22
885,4,"眼肌折叠,眼肌折叠术","Cinch, cinching",
885,5,"眼肌(斜肌)(直肌)","ocular muscle (oblique) (rectus)",15.22
885,6,"多条(两条或多条肌)","multiple (two or more muscles)",15.4
885,5,"用于巩膜环扎术-另见环扎术,巩膜的","for scleral buckling-see also Buckling, scleral",14.49
885,4,"眼球拴缩,用于巩膜环扎术-另见环扎术,巩膜的","Constriction of globe, for scleral buckling-see also Buckling, scleral",14.49
885,4,"眼球摘除术","Ophthalmetomy",16.49
885,5,"伴植入物(进入特农囊)","with implant (into Tenon's capsule)",16.42
885,6,"伴肌附着","with attachment of muscles",16.41
885,4,"眼压测量法","Tonometry",89.11
885,4,"眼震电图(ENG)","Electronystagmogram (ENG)",95.24
885,4,"眼周缘的抽吸","Perilimbal suction",89.11
885,4,"咽成形术(伴硅橡胶植入)","Pharyngoplasty (with silastic implant)",29.4
885,5,"用于腭裂","for cleft palate",27.62
885,6,"Ⅱ期或随后","secondary or subsequent",27.63
885,4,"咽缝合术","Pharyngorrhaphy",29.51
885,5,"用于腭裂","for cleft palate",27.62
885,4,"咽喉切除术","Pharyngolaryngectomy",30.3
885,4,"咽镜检查","Pharyngoscopy",29.11
885,4,"咽皮瓣手术(腭裂修补术)","Pharyngeal flap operation (cleft palate repair)",27.62
886,5,"Ⅱ期或随后的","secondary or subsequent",27.63
886,4,"咽切除术(部分)","Pharyngectomy (partial)",29.33
886,5,"伴喉切除术","with laryngectomy",30.3
886,4,"咽开术","Pharyngotomy",29.0
886,4,"咽X线照相","Pharyngogram",87.09
886,5,"对比","contrast",87.06
