page,level,chinese,english,code
854,5,"脑膨出(脑的)","encephalocele (cerebral)",02.12
854,5,"内翻子宫 NEC","inverted uterus NEC",69.29
854,5,"产科的","obstetrical",
854,6,"手法的","manual",75.94
854,6,"外科手术的","surgical",75.93
854,5,"手法的","manual",
854,6,"产科的","obstetric",75.94
854,6,"非产科的","nonobstetric",69.94
854,5,"阴道入路","vaginal approach",69.23
854,5,"内生趾(指)甲","ingrown toenail",86.23
854,5,"尿道 NEC","urethra NEC",58.49
854,5,"道","meatus",58.47
854,6,"撕裂(经缝合)","laceration (by suture)",58.41
854,7,"产科的(近期)","obstetric (current)",75.61
854,8,"陈旧性","old",58.49
854,5,"尿道口失禁-见修补术,应激性失禁","urinary stress incontinence-see Repair, stress incontinence",
854,5,"尿道膨出(前的阴道缝合术)(女性)","urethrocele (anterior colporrhaphy) (female)",70.51
854,6,"伴移植物或假体","with graft or prosthesis",70.54
854,6,"和直肠膨出","and rectocele",70.50
854,7,"伴移植物或假体","with graft or prosthesis",70.53
854,5,"尿道上裂","epispadias",58.45
854,5,"尿道下裂","hypospadias",58.45
854,5,"膀胱 NEC","bladder NEC",57.89
854,6,"颈","neck",57.85
854,6,"撕裂(经缝合)","laceration (by suture)",57.81
854,7,"产科的(近期)","obstetric (current)",75.61
854,8,"陈旧性","old",57.89
854,6,"外翻","exstrophy",57.86
854,6,"用于应激性失禁-见修补术,应激性失禁","for stress incontinence-see Repair, stress incontinence",
854,5,"膀胱膨出","cystocele",70.51
854,6,"伴移植物或假体","with graft or prosthesis",70.54
854,6,"和直肠膨出","and rectocele",70.50
854,7,"伴移植物或假体","with graft or prosthesis",70.53
854,5,"膀胱外翻","exstrophy of bladder",57.86
854,5,"脾","spleen",41.95
854,5,"皮肤(整形的)(不伴移植)","skin (plastic) (without graft)",86.89
854,6,"撕裂(经缝合)","laceration (by suture)",86.59
854,5,"瓶状,睾丸鞘膜积水","bottle, hydrocele of tunica vaginalis",61.2
854,5,"破裂腱 NEC","ruptured tendon NEC",83.88
855,6,"手","hand",82.86
855,5,"脐突出","omphalocele",
855,6,"腹腔镜的","laparoscopic",53.43
855,7,"伴移植物或假体","with graft or prosthesis",53.42
855,8,"其他和开放伴有移植物或假体","other and open with graft or prosthesis",53.41
855,8,"其他开放性","other open",53.49
