page,level,chinese,english,code
659,3,"特指部位 NEC","specified site NEC",21.32
659,4,"息肉","polyp",21.31
659,3,"鼻窦","nasal sinus",22.60
659,4,"蝶的","sphenoid",22.64
659,4,"窦","antrum",22.62
659,5,"伴考德威尔卢克入路","with Caldwell-Luc approach",22.61
659,5,"特指入路 NEC","specified approach NEC",22.62
659,4,"额的","frontal",22.42
659,4,"筛的","ethmoid",22.63
659,4,"上颌","maxillary",22.62
659,5,"伴考德威尔卢克入路","with Caldwell-Luc approach",22.61
659,5,"特指入路 NEC","specified approach NEC",22.62
659,3,"鼻内的","intranasal",21.31
659,3,"鼻咽","nasopharynx",29.3
659,3,"扁桃腺","tonsil",28.92
659,3,"肠","intestine",
659,4,"大的","large",45.41
659,5,"内镜的 NEC","endoscopic NEC",45.43
659,5,"息肉切除术","polypectomy",45.42
659,4,"小的 NEC","small NEC",45.33
659,3,"肠系膜","mesentery",54.4
659,3,"垂体(腺)—另见垂体切除术,部分","pituitary (gland)-see also Hypophysectomy, partial",07.63
659,4,"经立体定位放射外科学","by stereotactic radiosurgery",92.30
659,5,"单源光子","single source photon",92.31
659,5,"多源","multi-source",92.32
659,5,"放射外科学 NEC","radiosurgery NEC",92.39
659,5,"钴-60","cobalt 60",92.32
659,5,"粒子","particulate",92.33
659,5,"粒子束流","particle beam",92.33
659,5,"线性加速器(LINAC)","linear accelerator (LINAC)",92.31
659,3,"胆管","biliary ducts",51.69
659,4,"内镜的","endoscopic",51.64
659,3,"道格拉斯凹","pouch of Douglas",70.32
659,3,"骶前的","presacral",54.4
659,3,"顶泌腺","apocrine gland",86.3
659,3,"动脉","artery",38.60
659,4,"腹的","abdominal",38.66
659,4,"颅内的 NEC","intracranial NEC",38.61
659,4,"上肢","upper limb",38.63
659,4,"头和颈 NEC","head and neck NEC",38.62
659,4,"下肢","lower limb",38.68
660,4,"胸的 NEC","thoracic NEC",38.65
