page,level,chinese,english,code
869,7,"手","hand",81.97
869,7,"腕","wrist",81.97
869,7,"膝","knee",81.55
869,7,"膝关节置换 NOS","knee replacement NOS",81.55
869,8,"髌骨成分","patellar component",0.83
869,8,"部分的","partial",
869,9,"髌骨成分","patellar component",0.83
869,9,"股骨成分","femoral component",0.82
869,9,"胫骨插入","tibial insert",0.84
869,9,"胫骨成分","tibial component",0.81
869,9,"股骨成分","femoral component",0.82
869,9,"胫骨插入","tibial insert",0.84
869,9,"胫骨成分","tibial component",0.81
869,8,"全部的(所有组成)","total (all components)",0.8
869,7,"下肢 NEC","lower extremity NEC",81.59
869,7,"趾","toe",81.59
869,7,"肘","elbow",81.97
869,7,"足","foot",81.59
869,5,"管","tunnel",
869,6,"脉搏发生器导联","pulse generator lead wire",86.99
869,7,"伴首次操作-省略编码","with initial procedure-omit code",
869,5,"喉造口术","laryngostomy",31.63
869,5,"踝置换(假体)","ankle replacement (prosthesis)",81.59
869,5,"回肠代尿道","ileal conduit",56.52
869,5,"回肠造口术","ileostomy",46.41
869,5,"霍尔特尔(-斯皮兹)瓣膜","Holter (-Spitz) valve",2.42
869,5,"假体","prosthesis",
869,6,"踝","ankle",81.59
869,6,"脊柱","spine",
869,7,"棘突装置","interspinous process device(s)",84.81
869,7,"椎弓根动力稳定装置","pedicle-based dynamic stabilization device(s)",84.83
869,7,"椎骨关节面置换装置","facet replacement device(s)",84.85
869,6,"肩","shoulder",81.97
869,7,"仅股骨成分","femoral component only",0.72
869,7,"仅股骨头和(或)髋臼衬垫","femoral head only and/or acetabular liner",0.73
869,7,"仅髋臼衬垫和(或)股骨头","acetabular liner and/or femoral head only",0.73
869,6,"髋,NOS","hip,NOS",81.53
869,7,"部分的","partial",
869,8,"仅股骨成分","femoral component only",0.72
870,8,"仅股骨头和(或)髋臼衬垫","femoral head only and/or acetabular liner",0.73
870,8,"仅髋臼衬垫和(或)股骨头","acetabular liner and/or femoral head only",0.73
870,8,"髋臼成分","acetabular component only",0.71
870,7,"仅股骨成分","femoral component only",0.72
870,7,"仅股骨头和(或)髋臼衬垫","femoral head only and/or acetabular liner",0.73
870,7,"仅髋臼衬垫和(或)股骨头","acetabular liner and/or femoral head only",0.73
870,7,"髋臼成分","acetabular component only",0.71
870,7,"髋臼和股骨成分(全部的)","acetabular and femoral components (total)",0.7
870,6,"全部的(髋臼和股骨成分)","total (acetabular and femoral components)",0.7
870,6,"髋臼成分","acetabular component only",0.71
870,6,"髋臼和股骨成分(全部的)","acetabular and femoral components (total)",0.7
870,6,"乳房","breast",85.93
870,6,"上肢","upper extremity",81.97
870,7,"手","hand",81.97
870,7,"腕","wrist",81.97
870,7,"膝 NOS","knee NOS",81.55
870,8,"髌骨成分","patellar component",0.83
870,8,"部分的","partial",
870,9,"髌骨成分","patellar component",0.83
870,9,"股骨成分","femoral component",0.82
870,9,"胫骨插入","tibial insert",0.84
870,9,"胫骨成分","tibial component",0.81
870,9,"股骨成分","femoral component",0.82
870,9,"胫骨插入","tibial insert",0.84
870,9,"胫骨成分","tibial component",0.81
870,8,"全部的(所有组成)","total (all components)",0.8
870,6,"下肢 NEC","lower extremity NEC",81.59
870,6,"心脏瓣膜(阀门)","heart valve (poppet)",35.95
870,6,"趾","toe",81.59
870,6,"肘","elbow",81.97
870,6,"足","foot",81.59
870,5,"肩置换(假体)","shoulder replacement (prosthesis)",81.97
870,5,"睑下垂过度矫正术","ptosis overcorrection",8.37
870,5,"结肠造口术","colostomy",46.43
870,5,"截断残端","amputation stump",84.3
871,5,"近期创伤的-见截断术","current traumatic-see Amputation",
871,5,"开窗术,内耳","fenestration, inner ear",20.62
871,5,"空肠回肠旁路移","jejunoileal bypass",46.93
871,5,"空肠造口术","jejunostomy",46.41
871,5,"髋置换 NOS","hip replacement NOS",81.53
871,6,"部分的","partial",
871,7,"仅股骨成分","femoral component only",0.72
871,7,"仅股骨头和(或)髋臼衬垫","femoral head only and/or acetabular liner",0.73
871,7,"仅髋臼衬垫和(或)股骨头","acetabular liner and/or femoral head only",0.73
871,7,"髋臼成分","acetabular component only",0.71
871,7,"仅股骨成分","femoral component only",0.72
