page,level,chinese,english,code
754,1,"食管发音训练(喉切除术后)","Esophageal voice training (postlaryngectomy)",93.73
754,1,"食管缝合术","Esophagorrhaphy",42.82
754,1,"食管回肠吻合术(胸内) NEC","Esophagoileostomy (intrathoracic) NEC",42.54
754,2,"伴小肠间置术","with interposition of small bowel",42.53
754,2,"胸骨前或胸前的 NEC","antesternal or antethoracic NEC",42.64
754,3,"伴小肠间置术","with interposition of small bowel",42.63
754,1,"食管肌切开术","Esophagomyotomy",42.7
754,1,"食管结肠胃吻合术(胸内)","Esophagocologastrostomy (intrathoracic)",42.55
754,2,"胸骨前或胸前","antesternal or antethoracic",42.65
754,1,"食管结肠吻合术(胸内) NEC","Esophagocolostomy (intrathoracic) NEC",42.56
754,2,"伴结肠间置术","with interposition of colon",42.55
754,2,"胸骨前或胸前 NEC","antesternal or antethoracic NEC",42.66
754,3,"伴结肠间置术","with interposition of colon",42.65
754,1,"食管镜检查 NEC","Esophagoscopy NEC",42.23
754,2,"伴闭合性活组织检查","with closed biopsy",42.24
754,2,"经腹的(手术的)","transabdominal (operative)",42.21
754,2,"经切开(手术的)","by incision (operative)",42.21
754,2,"经造口(人工的)","through stoma (artificial)",42.22
754,1,"食管空肠吻合术(胸内) NEC","Esophagojejunostomy (intrathoracic) NEC",42.54
754,2,"伴","with",
754,3,"完全胃切除术","complete gastrectomy",43.99
754,3,"小肠间置","interposition of small bowel",42.53
754,2,"胸骨前或胸前的 NEC","antesternal or antethoracic NEC",42.64
754,3,"伴小肠间置术","with interposition of small bowel",42.63
754,1,"食管切除术","Esophagectomy",42.40
754,2,"部分或大部","partial or subtotal",42.41
754,2,"腹胸颈的(联合的)(同时的)","abdominothoracocervical (combined) (synchronous)",42.42
754,2,"全部","total",42.42
754,1,"食管切开术 NEC","Esophagotomy NEC",42.09
754,1,"食管十二指肠造口术(胸内) NEC","Esophagoduodenostomy (intrathoracic) NEC",42.54
754,2,"伴","with",
754,3,"完全胃切除术","complete gastrectomy",43.99
754,3,"小肠间置","interposition of small bowel",42.53
754,1,"食管食管吻合术(胸内)","Esophagoesophagostomy (intrathoracic)",42.51
755,2,"胸骨前或胸前","antesternal or antethoracic",42.61
755,1,"食管胃成形术","Esophagogastroplasty",44.65
755,1,"食管胃固定术","Esophagogastropexy",44.65
755,1,"食管胃肌切开术","Esophagogastromyotomy",42.7
755,1,"食管胃镜检查 NEC","Esophagogastroscopy NEC",44.13
755,2,"经腹(手术的)","transabdominal (operative)",44.11
755,2,"经造口(人工的)","through stoma (artificial)",44.12
755,1,"食管胃切除术","Esophagogastrectomy",43.99
755,1,"食管胃十二指肠镜检查(EGD)","Esophagogastroduodenoscopy (EGD)",45.13
755,2,"伴闭合性活组织检查","with closed biopsy",45.16
755,2,"经腹的(手术的)","transabdominal (operative)",45.11
755,2,"经造口(人工的)","through stoma (artificial)",45.12
755,1,"食管胃吻合术(胸内)","Esophagogastrostomy (intrathoracic)",42.52
755,2,"伴部分胃切除术","with partial gastrectomy",43.5
755,2,"胸骨前或胸前","antesternal or antethoracic",42.62
755,1,"食管造口术","Esophagostomy",42.10
755,2,"颈的","cervical",42.11
755,2,"胸的","thoracic",42.19
755,1,"史密斯-彼得森手术一见 SmithPeterson 手术","史密斯-彼得森手术-see Smith-Peterson operation",
755,1,"史密斯手术一见 Smith 手术","史密斯-see Smith operation",
755,1,"史密斯威克手术一见 Smithwick 手术","史密斯威克手术-see Smithwick operation",
755,1,"使用","Application",
755,2,"MAST(军用抗休克裤)","MAST (military anti-shock trousers)",93.58
755,2,"巴尔通钳(颅骨)(同时伴骨骼牵引)","Barton's tongs (skull) (with synchronous skeletal traction)",02.94
755,2,"绑扎(非牵引)","strapping (non-traction)",93.59
755,2,"布克牵引","Buck's traction",93.46
755,2,"布赖恩特牵引","Bryant's traction",93.44
755,3,"伴骨折或脱位的复位一见复位,骨折和复位,脱位","with reduction of fracture or dislocation-see Reduction, fracture and Reduction, dislocation",
755,2,"产钳,伴分娩一见分娩,产钳","forceps, with delivery-see Delivery, forceps",
755,2,"齿桥形器(填塞器)(栓结术)","orthodontic appliance (obturator) (wiring)",24.7
755,2,"邓洛普牵引","Dunlop's traction",93.44
755,3,"伴骨折或脱位的复位一见复位,骨折和复位,脱位","with reduction of fracture or dislocation-see Reduction, fracture and Reduction, dislocation",
755,2,"电子绑腿","electronic gaiter",93.59
755,2,"弓形杆(正牙的)","arch bars (orthodontic)",24.7
756,2,"用于固定(骨折)","for immobilization (fracture)",93.55
756,2,"骨盆悬吊","pelvic sling",93.44
756,3,"伴骨折或脱位的复位一见复位,骨折和复位,脱位","with reduction of fracture or dislocation-see Reduction, fracture and Reduction, dislocation",
756,2,"骨生长刺激器(表浅)(经皮)","bone growth stimulator (surface) (transcutaneous)",99.86
756,2,"骨形态形成蛋白(重组)(基因工程人骨形成蛋白)","bone morphogenetic protein (Infuse.™)(OP-1™)(recombinant)(rhBMP)",84.52
756,2,"管型(玻璃纤维)(石膏)(塑料) NEC","cast (fiberglass) (plaster) (plastic) NEC",93.53
756,3,"伴骨折或脱位的复位一见复位,骨折和复位,脱位","with reduction of fracture or dislocation-see Reduction, fracture and Reduction, dislocation",
756,2,"人字型绷带","spica",93.51
756,2,"冠(人造的)","crown (artificial)",23.41
756,2,"夹板,用于固定(石膏)(气的)(托盘)","splint, for immobilization (plaster) (pneumatic) (tray)",93.54
756,3,"伴骨折复位一见复位,骨折","with fracture reduction-see Reduction, fracture",
