page,level,chinese,english,code
494,2,"大腿(脂肪)","thighs (adipose)",86.83
494,2,"腹壁(脂肪)(下垂的)","abdominal wall (adipose) (pendulous)",86.83
494,2,"皮肤","skin",86.83
494,2,"皮下组织","subcutaneous tissue",86.83
494,2,"乳房(双侧)","breast (bilateral)",85.32
494,3,"单侧的","unilateral",85.31
494,2,"臀(脂肪)","buttocks (adipose)",86.83
494,1,"带蒂皮瓣-见移植物,皮肤,蒂","Pedicle flap-see Graft, skin, pedicle",
494,1,"带蒂皮瓣延迟移植术","Delaying of pedicle graft",86.71
494,1,"戴洛姆手术-见Delorme手术","戴洛姆手术-see Delorme operation",
494,1,"戴帽操作(掌骨延长和局部皮瓣转移术)","Cocked hat procedure (metacarpal lengthening and transfer of local flap)",82.69
494,1,"戴维斯手术-见Davis手术","戴维斯手术-see Davis operation",
494,1,"袋形缝合术-另见破坏,病损,按部位","Marsupialization-see also Destruction, lesion, by site",
494,2,"病损","lesion",
494,3,"肝","liver",50.21
494,3,"脑","brain,cerebral",01.59
494,2,"藏毛囊肿或窦(开放性切除术)(伴部分闭合)","pilonidal cyst or sinus (open excision) (with partial closure)",86.21
494,2,"假囊肿,胰","pseudocyst, pancreas",52.3
494,2,"囊肿","cyst",
494,3,"巴多林","Bartholin's",71.23
494,3,"藏毛的(开放性切除术)(伴部分闭合)","pilonidal (open excision) (with partial closure)",86.21
494,3,"肝","liver",50.21
494,3,"含齿的","dentigerous",24.4
494,3,"喉","larynx",30.01
494,3,"脊髓的(椎管内的)(脑膜)","spinal (intraspinal) (meninges)",03.4
494,3,"卵巢","ovary",65.21
494,4,"腹腔镜的","laparoscopic",65.23
494,3,"脑","brain",01.59
494,3,"脾,脾的","spleen, splenic",41.41
494,3,"肾","kidney",55.31
494,3,"涎腺","salivary gland",26.21
494,3,"牙齿","dental",24.4
494,3,"胰","pancreas",52.3
494,3,"子宫颈(纳博特)","cervical (nabothian)",67.31
494,2,"舌下囊肿,涎腺","ranula, salivary gland",26.21
494,1,"丹福思手术-见Danforth手术","丹福思手术-see Danforth operation",
495,1,"丹尼斯巴科手术-见Dennis-Barco手术","丹尼斯-巴科手术-see Dennis-Barco operation",
495,1,"胆管胆管吻合术","Cholangiocholangiostomy",51.39
495,1,"胆管空肠吻合术(肝内)","Cholangiojejunostomy (intrahepatic)",51.39
495,1,"胆管切开术","Cholangiotomy",51.59
495,1,"胆管胃吻合术","Cholangiogastrostomy",51.39
495,1,"胆管小肠吻合术","Cholangio-enterostomy",51.39
495,1,"胆管胰造影术,内镜,逆行的(ERCP)","Cholangiopancreatography, endoscopic retrograde (ERCP)",51.10
495,1,"胆管造口术","Cholangiostomy",51.59
495,1,"胆管造影术","Cholangiogram,Cholangiography",87.54
495,2,"经肝的","transhepatic",87.53
495,2,"静脉内","intravenous",87.52
495,2,"经皮的肝的","percutaneous hepatic",87.51
495,2,"内镜逆行的(ERC)","endoscopic retrograde (ERC)",51.11
495,2,"手术间","intraoperative",87.53
495,1,"胆囊胆管造影术","Cholecystocholangiogram",87.59
495,1,"胆囊缝合术","Cholecystorrhaphy",51.91
495,1,"胆囊固定术","Cholecystopexy",51.99
495,1,"胆囊回肠吻合术","Cholecystoileostomy",51.32
495,1,"胆囊结肠吻合术","Cholecystocolostomy",51.32
