page,level,chinese,english,code
894,6,"伴眶内容物剜出","with exenteration of orbit",16.59
894,5,"皮瓣(前移的)(旋转的)(滑动的)-另见移植物,皮肤,蒂","flap (advanced) (rotating) (sliding)-see also Graft, skin, pedicle",
894,6,"睑板结膜的","tarsoconjunctival",08.64
894,5,"皮肤(板层)(中厚皮片)","skin (partial-thickness) (split-thickness)",86.69
894,6,"鼻-见移植物,鼻","nose-see Graft, nose",
894,6,"带毛的","hair-bearing",86.64
894,7,"眼睑或眉","eyelid or eyebrow",08.63
894,6,"蒂(皮瓣)(管)","pedicle (flap) (tube)",86.70
894,7,"提升","elevation",86.71
894,8,"雕刻","sculpturing",86.71
894,7,"附着至部位(前移的)(双)(旋转的)(滑动的)","attachment to site (advanced) (double) (rotating) (sliding)",86.74
894,8,"唇","lip",27.57
894,8,"口","mouth",27.57
894,8,"拇指","thumb",86.73
894,9,"用于","for",
894,10,"拇指整复","pollicization",82.61
894,10,"重建术 NEC","reconstruction NEC",82.69
894,8,"手(交叉手指)(囊袋)","hand (cross finger) (pocket)",86.73
894,7,"横切","transection",86.71
894,7,"剪切","trimming",86.71
894,7,"前徙术","advancement",86.72
894,7,"去脂","defatting",86.75
894,7,"乳房","breast",85.84
894,7,"背阔肌肌皮瓣","latissimus dorsi myocutaneous flap",85.71
894,7,"腹壁下浅动脉(SIEA)皮瓣,游离的","superficial inferior epigastric artery (SIEA) flap, free",85.75
894,7,"腹壁下深动脉穿支(DIEP)皮瓣,游离的","deep inferior epigastric artery perforator (DIEP) flap, free",85.74
894,7,"腹直肌横行皮瓣(TRAM)","transverse rectus abdominis myocutaneous (TRAM) flap, pedicled",85.72
894,7,"横行腹直肌肌皮(TRAM)瓣,游离的","transverse rectus abdominis musculocutaneous (TRAM) flap, free",85.73
894,7,"臀动脉穿支(GAP)皮瓣,游离的","gluteal artery perforator (GAP) flap, free",85.76
894,7,"设计和抬起","design and raising",86.71
894,7,"修复术","revision",86.75
894,7,"延迟的","delayed",86.71
894,7,"制备(切断)","preparation of (cutting)",86.71
895,7,"转移术","transfer",86.74
895,6,"耳","ear",
895,7,"耳道","auditory meatus",18.6
895,7,"耳后的","postauricular",18.79
895,6,"耳道(耳)","auditory meatus (ear)",18.6
895,6,"耳后的","postauricular",18.79
895,6,"孤立皮瓣","island flap",86.70
895,5,"皮瓣-见移植物,皮肤,蒂","flap-see Graft, skin, pedicle",
895,6,"皮肤的脂肪","dermal-fat",86.69
895,7,"用于乳房增大","for breast augmentation",85.50
895,6,"皮肤再生的","dermal regenerative",86.67
895,6,"全层","full-thickness",86.63
895,7,"乳房","breast",85.83
895,7,"手","hand",86.61
895,6,"手","hand",86.62
895,7,"全层","full-thickness",86.61
895,6,"特指部位 NEC","specified site NEC",86.69
895,7,"全层","full-thickness",86.63
895,6,"同种移植","homograft",86.66
895,6,"旋转皮瓣","rotation flap",86.70
895,6,"眼睑","eyelid",08.61
895,7,"脂肪","fat",86.87
895,6,"羊膜","amnionic membrane",86.66
895,6,"异种移植术","heterograft",86.65
895,6,"游离(自体的)NEC","free (autogenous) NEC",86.60
895,7,"唇","lip",27.56
895,7,"拇指","thumb",86.62
895,8,"用于","for",
895,9,"拇指整复","pollicization",82.61
895,9,"重建术","reconstruction",82.69
895,7,"乳房","breast",
895,8,"腹壁下浅动脉(SIEA)皮瓣,游离的","superficial inferior epigastric artery (SIEA) flap, free",85.75
895,8,"腹壁下深动脉穿支(DIEP)皮瓣,游离的","deep inferior epigastric artery perforator (DIEP) flap, free",85.74
895,8,"横行腹直肌肌皮(TRAM)瓣,游离的","transverse rectus abdominis musculocutaneous (TRAM) flap, free",85.73
895,8,"臀动脉穿支(GAP)皮瓣,游离的","gluteal artery perforator (GAP) flap, free",85.76
895,6,"黏膜","mucous membrane",86.69
895,7,"眼睑","eyelid",08.62
895,5,"皮肤再生的","dermal regenerative",86.67
896,5,"皮肤脂肪","dermal-fat",86.69
896,5,"气管","trachea",31.79
896,5,"乳房-另见乳房成形术","breast-see also Mammoplasty",85.89
896,6,"脂肪移植","fat graft",85.55
896,5,"乳头","nipple",85.86
896,5,"软骨(关节)-另见关节成形术","cartilage (joint)-see also Arthroplasty",
896,6,"鼻-见移植物,鼻","nose-see Graft, nose",
896,5,"舌(黏膜)(皮肤)","tongue (mucosal) (skin)",25.59
896,5,"神经(颅的)(周围的)","nerve (cranial) (peripheral)",04.5
896,5,"食管 NEC","esophagus NEC",42.87
896,6,"伴间置术(胸内)NEC","with interposition (intrathoracic) NEC",42.58
896,7,"结肠(胸内)","colon (intrathoracic)",42.55
896,8,"胸骨前或胸前","antesternal or antethoracic",42.65
896,7,"小肠(胸内)","small bowel (intrathoracic)",42.53
896,8,"胸骨前或胸前","antesternal or antethoracic",42.63
896,8,"胸骨前或胸前 NEC","antesternal or antethoracic NEC",42.68
896,5,"手","hand",
896,6,"蒂(皮瓣)","pedicle (flap)",86.73
896,6,"肌肉","muscle",82.72
896,6,"腱","tendon",82.79
896,6,"筋膜","fascia",82.72
896,6,"游离皮肤","free skin",86.62
896,5,"输卵管","fallopian tube",66.79
896,5,"输尿管","ureter",56.89
896,5,"隧道-见移植物,皮肤,蒂","tunnel-see Graft, skin, pedicle",
896,5,"索-见移植物,皮肤,蒂","rope-see Graft, skin, pedicle",
896,5,"剃刀-见移植物,皮肤,游离","razor-see Graft, skin, free",
896,5,"外耳道","external auditory meatus",18.6
896,6,"带蒂皮瓣制备","pedicle preparation",86.71
896,6,"内","inner",20.61
896,5,"网膜","omentum",54.74
896,6,"至心肌","to myocardium",36.39
896,5,"心肌,用于血管再形成","myocardium, for revascularization",36.39
896,5,"心脏,用于血管再形成-见亚目","heart, for revascularization-see subcategory",36.3
896,5,"胸壁(网状物)(硅橡胶)","chest wall (mesh) (silastic)",34.79
896,5,"修剪-见移植物,皮肤,游离","pinch-see Graft, skin, free",
896,5,"血管(补片)","blood vessel (patch)",39.58
896,6,"伴","with",
896,7,"合成补片(涤纶)(聚四氟乙烯)","synthetic patch (Dacron) (Teflon)",39.57
897,7,"切除术或血管切除术-见动脉切除术,伴移植物置换","excision or resection of vessel-see Angiectomy, with graft replacement",
897,6,"组织补片(静脉)(自体的)(自体移植)","tissue patch (vein) (autogenous) (homograft)",39.56
897,5,"眼睑-另见再建造术,眼睑,伴移植","eyelid-see also Reconstruction, eyelid, with graft",08.69
897,6,"游离黏膜","free mucous membrane",08.62
897,5,"眼窝(皮肤)(软骨)(骨)","eye socket (skin) (cartilage) (bone)",16.63
897,5,"阴道","vagina",
897,6,"人造的","synthetic",70.95
897,6,"生物学的","biological",70.94
897,5,"阴茎(肋骨)(皮肤)","penis (rib) (skin)",64.49
897,5,"阴囊","scrotum",61.49
897,5,"硬脑膜","dura",02.12
897,5,"脂肪垫 NEC","fat pad NEC",86.89
897,6,"伴皮肤移植-见移植物,皮肤,全层","with skin graft-see Graft, skin, full-thickness",
897,5,"主动脉冠状动脉旁路-见旁路,主动脉冠状动脉","saphenous vein in aortocoronary bypass-see Bypass, aortocoronary",
897,5,"猪的,猪皮肤","porcine,pigskin",86.65
897,5,"纵隔脂肪至心肌","mediastinal fat to myocardium",36.39
897,4,"以恐治恐法(心理脱敏疗法)","Flooding (psychologic desensitization)",94.33
897,4,"乙状结肠缝合术","Sigmoidorrhaphy",46.75
897,4,"乙状结肠固定术(莫斯科维茨)","Sigmoidopexy (Moschowitz)",46.63
897,4,"乙状结肠肌切开术","Sigmoidomyotomy",46.91
897,4,"乙状结肠镜检查(硬式的)","Sigmoidoscopy (rigid)",48.23
897,5,"伴活组织检查","with biopsy",45.25
897,5,"经腹的","transabdominal",45.21
897,5,"经造口(人工的)","through stoma (artificial)",45.22
897,5,"可曲的","flexible",45.24
897,4,"乙状结肠膀胱","Sigmoid bladder",57.87[45.52]
897,4,"乙状结肠切除术","Sigmoidectomy",
897,5,"腹腔镜的","laparoscopic",17.36
897,5,"开放和其他","open and other",45.76
897,4,"乙状结肠切开术","Sigmoidotomy",45.03
897,4,"乙状结肠乙状结肠吻合术","Sigmoidosigmoidostomy",45.94
897,5,"近端与远端段","proximal to distal segment",
897,6,"腹腔镜的","laparoscopic",17.36
897,6,"开放和其他","open and other",45.76
897,4,"乙状结肠造口术-另见结肠造口术","Sigmoidostomy-see also Colostomy",46.10
898,4,"乙状结肠直肠切除术-另见切除术,直肠","Sigmoidoproctectomy-see also Resection, rectum",48.69
898,4,"乙状结肠直肠吻合术","Sigmoidoproctostomy, Sigmoidorectostomy",45.94
898,4,"翼管神经切除术","Vidianectomy",05.21
898,4,"异种移植","Xenograft",86.65
898,4,"异种移植术-见移植物","Heterograft-see Graft",
898,4,"异种移植物,异种移植术-见移植物","Heterotransplant, heterotransplantation-see Transplant",
898,4,"阴唇切除术(双侧)","Labiectomy (bilateral)",71.62
898,5,"单侧","unilateral",71.61
898,4,"阴道闭合术(完全)(部分)","Colpocleisis (complete) (partial)",70.8
898,4,"阴道成形术","Colpoplasty,Vaginoplasty",70.79
898,4,"阴道冲洗","Vaginal douche",96.44
898,4,"阴道穿刺术","Colpocentesis",70.0
898,4,"阴道缝合术","Colporrhaphy",70.71
898,5,"产科的","obstetrical",75.69
898,5,"后的(直肠膨出修补术)","posterior (rectocele repair)",70.52
898,6,"伴移植物或假体","with graft or prosthesis",70.55
898,5,"前的(膀胱膨出修补术)","anterior (cystocele repair)",70.51
898,6,"伴移植物或假体","with graft or prosthesis",70.54
898,5,"用于修补术","for repair of",
898,6,"肠膨出","enterocele",70.92
898,7,"伴移植物或假体","with graft or prosthesis",70.93
898,6,"尿道膨出","urethrocele",70.51
898,7,"伴移植物或假体","with graft or prosthesis",70.54
898,6,"膀胱膨出","cystocele",70.51
898,7,"伴直肠膨出","with rectocele",70.50
898,8,"伴移植物或假体","with graft or prosthesis",70.53
898,6,"直肠膨出","rectocele",70.52
898,7,"伴膀胱膨出","with cystocele",70.50
898,8,"伴移植物或假体","with graft or prosthesis",70.53
898,4,"阴道腹腔穿刺术","Colpoceliocentesis",70.0
898,4,"阴道固定术","Colpopexy,Vaginofixation",70.77
898,5,"伴移植物或假体","with graft or prosthesis",70.78
898,4,"阴道会阴成形术","Colpoperineoplasty",70.79
898,5,"伴尿道膨出修补术","with repair of urethrocele",70.51
898,6,"伴移植物或假体","with graft or prosthesis",70.53
898,4,"阴道会阴缝合术","Colpoperineorrhaphy",70.71
898,5,"分娩后","following delivery",75.69
898,4,"阴道会阴切开术","Vaginoperineotomy",70.14
898,4,"阴道肌腱切开术-见腱切断术","Tenovaginotomy-see Tenotomy",
